variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_781,-1.290855,0.281891,-0.780594,0.423585,-0.871418,1.048354,-0.808244,-0.733212,1.496744,-0.410181,1.138698,-0.027883,-0.898565,-0.169687,0.701542,1.092272,-0.806709,-1.059495,0.673968,-0.102082,-0.805865,-0.101025,0.751496,1.679149,0.720037,1.256396,-1.487627,0.365778,-0.577761,0.605156,0.133809,1.357057,1.207655,-0.086442,1.917849,0.142357,0.151627,-0.209042,-0.152501,0.453023,0.247496,-0.035289,-2.534871,0.288024,-1.231539,-0.377048,-0.240379,0.045114,-1.582179,-0.057049,-1.126116,-0.677769,-1.007095,1.579432,1.186469,0.293635,-0.520725,-2.996307,0.394050,-0.572952,-0.379070,-1.335394,-0.410572,0.471687,-1.489423,-0.896512,1.217613,0.162784,0.004802,-0.801818,1.510382,-1.630997,0.960921,-0.523760,-1.093826,0.397266,-1.799306,-1.210669,-0.159697,0.148491,0.909723,0.176836,-0.109984,-0.037239,-0.131679,1.045708,0.961406,-0.652625,1.178915,-0.746268,0.178692,1.077638,0.670356,0.336991,-0.210981,0.866822,-2.320371,0.328645,-1.661615,0.322660
variable_782,-0.912101,-0.683933,0.042902,-0.476626,-0.222628,0.172549,1.270117,-1.340447,-0.053246,1.723927,1.078354,0.349286,-0.262728,-1.346535,0.472965,-0.011325,-0.553501,1.214598,-0.191268,0.507012,-0.247366,-2.000064,-0.189965,-0.240298,-0.441193,-0.413596,0.702300,-0.411879,-0.130265,0.477994,0.699723,-0.115879,-0.900050,0.521068,0.268047,-0.872779,0.117632,0.085639,0.094601,0.697925,-1.572114,-0.446567,0.873152,-0.776964,0.701059,-0.652775,0.214257,-0.293821,0.498890,-0.413390,-0.447728,0.628417,-0.671009,1.596207,-1.081930,0.884592,-0.308244,-1.024534,-0.330064,-1.456917,-0.464439,-0.113687,-0.025365,1.668443,0.997207,0.525884,0.295796,-0.951051,0.700371,1.411443,-1.256710,-0.538407,-1.161593,-0.885402,-1.550083,0.669735,-0.136723,1.961308,1.172259,0.532037,0.699544,0.405734,0.619858,-0.008178,1.659945,-0.000975,-0.784319,-0.819263,-0.758932,-0.529934,-0.137973,0.990320,-0.006284,-1.348311,-1.627865,0.013267,-0.201228,-0.760836,-0.983293,0.053227
variable_783,-1.182274,0.318866,0.617609,0.805479,0.404044,0.026698,-1.005914,0.246950,0.127448,-0.998777,-0.666545,1.389433,-0.358313,0.548998,-1.255596,1.868204,0.323028,0.083492,0.793826,-0.288772,0.115898,1.245412,-0.320381,0.173972,-0.559541,-0.859996,1.328694,1.014957,1.033132,-0.289732,-0.959761,0.053665,0.649305,1.125386,-0.509412,0.206970,-1.197433,-0.417421,0.909316,1.670700,0.241585,0.005385,-0.221546,0.866810,0.586169,0.170192,1.832604,-0.224420,0.961360,-0.971512,-0.528470,1.567399,0.433555,-1.426352,1.181438,-1.830708,-0.979975,-0.061220,-0.229948,-0.068568,1.149790,0.529324,0.421868,-1.611423,0.078585,-0.567602,1.819257,-0.175344,0.008145,1.674907,-1.034834,-1.579467,0.344741,-1.874836,-1.068981,-1.843583,0.521773,-0.629101,0.115602,1.798662,0.078638,-1.831125,-0.103798,0.007439,0.841529,0.119022,1.869151,-0.211414,0.331388,-0.334202,-1.449241,0.700354,-0.965736,2.795574,-0.813249,1.184361,0.556867,-0.675883,-1.943048,-0.074256
variable_784,-0.413150,0.132665,-0.649849,1.804996,0.693778,-0.712534,0.227032,-1.062979,0.418142,1.538097,0.741465,0.149710,1.269433,-1.802385,-0.567441,1.735554,0.367709,-0.701421,0.163362,0.738114,0.820583,-0.426804,0.905898,0.565887,2.017811,-1.233075,1.013938,0.186203,-1.165677,-0.884379,0.033624,-1.230289,-2.042074,0.803954,0.861424,-1.588414,1.773488,1.450620,-0.020147,-0.463697,0.399940,-1.857840,0.575094,0.355829,1.672588,0.563306,-0.526934,0.626333,-0.321304,0.441754,-0.056705,-1.048578,1.952819,-0.416380,-0.815117,-1.954684,-0.620793,1.008534,0.280266,2.099795,0.299052,0.236633,0.450253,-1.030470,2.213235,1.178959,1.959119,0.634399,-0.690227,0.295385,-0.169613,-1.596520,-0.821968,-1.462605,-2.455985,-1.333136,-0.548348,0.172519,1.222515,0.820651,0.832886,0.591766,-0.735180,-0.439223,0.328351,0.790249,-0.171250,-0.324557,-0.012467,-0.471820,-0.773188,-1.961455,-0.837220,-0.856706,-0.729611,-0.255421,-0.903486,1.202043,-1.156144,-0.787542
variable_785,-0.609362,-0.953745,-0.377882,-0.466242,1.503683,-0.274344,1.902297,0.176260,-0.286381,-1.800337,0.558439,-0.407311,0.375679,-1.030198,-0.495553,-0.784956,-0.449908,0.157724,0.479861,0.890537,-0.882896,-0.053796,0.118688,0.272900,1.445610,-0.278166,-0.920994,-0.919304,0.444829,-1.229521,0.495682,-1.363582,-1.061009,0.142785,-0.674965,-1.544711,-1.643638,0.143809,-0.763506,-0.522886,0.688067,0.072207,-1.266872,0.996892,-1.065705,2.626755,-0.270221,-0.751609,1.409762,-0.666544,-1.461718,-0.592449,-2.104692,-1.645090,1.141813,-1.638548,-0.169253,-0.242260,-1.552097,1.673055,-1.006531,0.143174,0.149841,1.057784,1.240152,-0.206323,-1.225606,0.370287,1.154960,1.228028,0.222317,-0.436522,-0.926842,-0.367433,2.102154,0.023644,-0.547947,1.430785,-1.461814,0.659917,-2.046276,0.600322,-0.830964,0.301082,-0.744141,0.077793,-0.084443,-0.053112,1.133170,-1.063025,-0.562682,0.630768,0.148397,2.162980,1.422510,-0.079088,1.401946,0.968594,0.387611,-0.523831
variable_786,3.266225,-0.511400,-1.577318,2.774783,1.663069,0.726104,-0.200898,-1.364795,-0.244311,-1.631012,-0.101885,-0.281964,1.327719,0.473279,-0.021790,1.231717,1.377037,0.194338,-0.722565,1.148126,0.511792,0.524457,0.701418,-1.497051,-0.774151,-1.549616,1.871719,-0.943120,1.008024,-0.448263,-1.231856,1.901341,0.190935,0.487340,-0.686698,-1.528121,-0.377937,-0.137655,0.786143,0.215700,0.365240,-0.140342,-0.528914,0.334522,-0.636696,-0.430508,0.063616,-0.676750,0.742048,0.469245,-2.921282,0.237454,-1.495376,1.241846,1.225490,-0.960682,0.486461,-1.186024,0.563727,-0.603751,1.487833,-0.585283,-0.976897,-1.086085,0.151145,-0.751811,0.525101,-0.104796,0.079095,-0.324760,-0.549795,-0.221133,-0.281381,0.912252,0.525883,0.055112,1.262215,1.150972,-1.605720,-0.696278,0.137091,2.089558,-2.326964,-0.456767,0.916647,0.205155,-0.553075,0.998646,0.410138,1.261138,-0.862597,-0.020561,-1.211860,0.559814,0.697527,-0.089322,-0.009201,-0.094801,0.025717,-1.050873
variable_787,0.109846,0.863969,0.224316,-0.355052,0.236612,0.633509,-0.234779,0.193615,-1.358709,-1.193027,-1.840670,-0.024980,-1.974899,0.257250,0.329019,1.277375,1.143112,0.855096,-0.574795,0.454018,0.922668,0.456242,-2.111994,-1.194782,2.281687,0.070606,1.427533,0.232061,1.236152,0.133782,-0.011541,0.487643,-0.196425,0.451322,-1.001364,0.043826,-1.445758,1.869369,-1.573460,1.170806,1.012785,-0.494257,0.757550,-1.951892,0.129605,0.382431,1.230708,-0.188193,0.395705,-0.141658,0.558971,-0.765089,-0.335736,-1.194321,1.172729,1.006812,0.512768,-0.896330,-0.276341,0.839846,-0.366396,-0.859963,0.467575,0.539153,0.587992,-0.611261,-1.333904,-0.048701,0.039721,1.399109,0.665951,0.059695,-0.692997,2.289332,-0.319168,-0.358413,0.001483,1.088839,0.811200,-0.226450,0.221585,2.159904,0.203686,-0.367920,0.601164,-0.726725,-1.659199,-0.261395,-2.249009,0.474311,-0.630377,0.141450,-0.288275,0.671731,0.161527,0.258747,0.017141,0.149247,0.873844,0.470105
variable_788,0.507643,0.099322,-0.791440,0.652798,-1.636955,0.621408,-0.622754,0.737469,-1.020367,-1.925456,0.288872,-1.295956,0.011064,-0.080718,1.350221,0.904830,-0.281462,-0.649330,-1.501422,-0.047919,-0.580433,-1.130032,-0.254614,0.091794,0.777928,-0.789911,-1.577447,0.496149,-0.573048,-0.104016,0.024201,1.540051,-3.246452,-0.574708,1.675924,-0.718811,-0.949817,-1.041934,0.193328,0.368476,0.576647,0.122820,-1.569666,-1.235818,1.471481,-0.561380,0.503890,0.842593,2.650300,-0.765110,1.514480,-0.072378,0.904482,1.391225,-1.338452,0.436127,-0.555387,1.131010,-0.127250,-0.310637,-0.105859,0.190082,-0.225902,0.338264,0.618490,1.081021,-0.824234,-0.698709,0.597195,-0.727661,-1.061938,-0.285455,-0.990280,0.039847,-1.127858,-2.173313,0.027222,0.264205,0.130469,-1.114679,0.045984,-0.816838,0.767862,0.476026,0.186582,-0.617415,-0.078297,-0.018751,-0.359798,0.518114,-0.709059,0.742498,-0.184464,-0.431745,-0.200327,-0.783313,-0.994395,0.226000,-0.143932,-0.337636
variable_789,-1.023168,1.666970,-0.082927,-1.030402,0.643131,0.063707,-1.992503,0.243927,-1.203732,0.969227,-0.467502,-0.115598,-1.123954,-0.608213,-0.387632,0.086395,1.099062,1.721990,-0.321879,0.530994,-1.240213,-1.722232,-1.376217,1.106104,-0.466055,-0.096489,-0.220893,-1.356270,1.432952,0.752775,-0.129691,0.579314,1.524705,0.135004,1.911762,1.970100,1.063487,1.000837,0.505904,-2.569697,-0.732412,-0.891527,1.385772,0.005669,0.069178,-0.079276,0.860386,-2.162800,-1.195950,0.519704,0.226848,-0.319308,1.671782,1.986349,-0.867944,1.030179,-1.389492,-0.215323,-0.161306,0.209037,-0.235576,-0.871344,-1.429448,0.849979,0.473434,1.447194,-0.920374,-0.367411,-0.672230,0.169145,0.022050,2.036890,0.641104,-0.966457,-0.865391,-0.652048,0.038103,-0.532215,-1.055838,-1.871156,-0.089687,1.110172,0.388508,0.444904,0.422576,1.757955,1.926600,0.468633,0.318001,1.314326,0.791019,1.169238,-0.067433,-1.165612,1.679998,-0.796401,1.036908,-1.505421,-1.278046,0.960268
variable_790,0.735955,-0.479091,0.760922,-0.947822,0.200102,-1.381515,0.872100,-0.345903,-0.569575,-1.099590,0.864177,-0.567280,0.385481,0.109578,0.209802,2.505573,0.417948,-1.404372,-2.778015,0.651943,-0.238158,0.884637,-1.980313,1.259324,-0.798758,0.729954,-0.847810,-1.360649,-1.138321,1.026720,0.771713,-0.581388,-0.804973,-0.001162,-0.688228,-0.132379,-0.778120,1.279523,0.521487,0.489294,-0.154277,-1.195744,0.244551,-1.136476,-0.788653,-0.229349,2.359113,-2.218736,0.500028,1.094634,-0.925504,0.498570,0.728992,-0.327900,-0.816742,-0.954011,-0.124376,-1.118218,-0.790750,-0.128817,-1.136200,-0.670570,-0.511781,0.246277,-0.778968,-0.370261,-0.006140,-0.516275,-0.310172,0.424215,0.977644,-1.292188,1.497557,-0.965593,0.460815,-0.819294,0.160942,-0.347538,0.517368,-0.950207,0.505629,-1.074070,0.338732,-0.631784,-0.733456,0.694435,-0.984523,-1.198953,1.021985,-0.391102,0.147035,-1.446939,-0.012978,-1.372586,0.312770,-0.031609,-0.277370,0.176245,0.156699,-0.618966
variable_791,-0.956464,-0.804543,-1.156100,-0.282760,-0.300502,-0.922408,-1.320210,0.557524,-1.666150,-0.599320,0.618354,-0.853654,0.228165,0.132183,1.728748,-0.305210,1.527956,0.789302,0.245784,-0.647628,0.772074,-1.691993,-2.969533,0.390369,0.077033,-1.548750,0.436612,1.347943,0.594277,0.787640,2.426628,0.573946,-0.438942,-0.675211,-1.810756,0.601489,1.672091,1.003180,1.560260,0.488248,-0.692184,0.021857,-0.037714,-0.259314,0.208403,-1.629110,-0.667619,0.555892,0.361629,-0.355556,-0.811244,0.300527,0.346013,-0.017533,0.044010,1.182926,-0.180999,-0.655098,0.502558,-1.049023,-1.147678,0.983213,-1.526301,-0.870141,-0.295684,0.795000,-0.136083,-1.954382,-2.003617,0.963540,0.889567,0.836690,0.156348,-1.925561,-0.410359,-0.599126,-0.837941,-0.371623,0.232240,-0.291986,2.017080,0.232373,-0.964796,1.124571,1.333548,-0.833051,0.053948,-1.181942,1.273372,-0.219583,-0.312994,-0.398987,0.782289,1.056604,-0.938502,0.612116,-2.443248,1.473227,-0.523338,-0.007244
variable_792,-0.484499,-0.478999,1.032118,-1.155661,-0.581723,0.853126,0.485228,-1.250689,0.912217,0.373361,-0.411101,1.770184,-0.318789,-0.014080,0.483429,1.567278,1.011193,1.273718,-1.305701,0.555021,-1.480806,0.492027,2.175587,-1.340840,0.111566,-3.114626,-0.053609,0.740612,-0.063866,-0.603760,1.246454,-0.516854,-0.859058,1.363591,0.315538,-0.502562,0.842901,0.782648,1.433045,0.265099,-0.150111,0.672911,-0.684731,2.075901,0.020333,0.170880,0.693666,1.102349,0.166016,-0.806069,-0.009390,1.310499,-0.543025,1.466218,-1.402604,1.130264,0.278054,1.157150,0.471852,1.118572,-0.223270,0.802377,1.818294,1.198596,1.587455,0.610981,0.643141,1.569959,0.544685,0.962626,-1.705636,-1.182188,0.266211,0.175225,0.441912,-0.798805,-0.300106,0.321019,-0.423365,0.093100,-0.530058,-0.984743,-0.406798,-1.138615,-0.399793,0.084888,1.113220,-0.489010,-1.433507,0.664280,0.779114,1.033597,0.364605,1.362750,0.519912,2.651873,-1.294772,2.019372,1.371688,-0.914723
variable_793,0.539113,-1.197500,0.191599,0.055637,0.067548,0.644997,1.227952,1.075635,-1.266282,-0.656219,0.394010,1.246171,1.026817,-0.290344,-1.252500,-0.430223,-0.454615,1.086472,0.075391,1.155547,0.209483,0.404410,-1.445853,0.600768,2.408015,0.921397,1.293601,-0.701560,0.289351,0.348714,-0.246266,0.292546,-0.681522,0.430559,-1.089705,-1.513413,0.646470,-0.127429,0.476164,1.036358,0.088147,0.266963,1.133211,-0.408486,0.368236,0.154676,0.415856,0.263096,0.241187,-1.363036,-1.788702,0.357819,-1.080362,0.646468,0.261032,-1.976348,-0.456301,1.135684,1.027979,-1.830383,-1.683846,1.218493,0.904724,1.121007,-1.269185,0.705939,-0.721477,-1.660709,0.891859,-0.273755,0.244737,-0.927430,0.453926,-0.423063,0.209607,-2.841440,0.071258,0.896000,-1.890793,0.206261,-0.607734,0.724517,0.791590,1.126067,0.589296,-0.592577,0.746983,0.582680,1.698029,-1.164150,-0.540647,1.274941,0.489377,0.883414,-0.924848,-0.705816,1.792250,0.490858,-0.772137,-0.259206
variable_794,-1.614111,0.328355,-0.020603,-1.580457,0.034119,-1.250992,-0.495011,-2.150432,0.147612,-0.100803,-0.146269,-0.175769,-0.356933,-0.713471,0.145939,0.125418,0.743122,-0.368812,-0.652681,1.716622,2.588461,-0.244117,-0.832721,-0.847843,-0.200001,0.981308,-1.333608,1.753021,-1.059739,0.439963,-0.264188,-0.689368,0.182186,-2.143526,-0.898110,0.053464,1.541761,0.508971,-0.288616,-0.533511,-1.920866,-1.174202,0.518761,0.146761,0.012616,0.114930,0.339302,-0.808136,-0.674937,0.755288,-0.045276,-0.883903,1.271767,1.890120,1.191474,0.994047,1.316111,-2.161201,0.884491,-1.471278,-0.664591,0.964435,0.163123,0.334886,-0.492207,3.199794,-0.500211,1.774994,-0.787512,0.543312,-0.679271,1.584318,0.383830,-0.641245,-1.555075,-1.233642,-0.175278,1.106211,1.185091,-1.641846,-1.692011,-0.177196,-1.103978,-3.650369,0.429427,-0.600939,0.620237,0.180793,0.122163,0.924505,-2.279393,-0.199853,0.273372,0.889602,1.542809,-0.905141,-0.540681,0.817419,-2.406351,-0.500023
variable_795,-0.071242,1.049188,0.426505,0.057534,0.715867,0.361180,-0.790708,0.775080,-0.506438,0.785987,-0.312980,0.403319,0.680838,-0.322068,0.719138,-0.758772,0.615524,0.246885,0.145441,0.093567,-0.008977,-0.923402,-0.720750,0.013806,1.265060,0.301759,-2.274132,0.582090,0.845930,-0.635897,-1.000995,0.374378,-0.462815,1.436497,0.019489,1.481304,-1.199227,-0.167157,-0.763478,-0.496286,0.203964,0.696828,0.152489,-0.146887,-0.276884,-0.500676,0.507150,-0.427447,-2.143053,1.848555,-0.956641,0.101431,2.242083,1.458856,-1.904593,1.015208,1.314902,-0.107862,0.404002,0.836684,-0.589547,0.148311,-0.083339,-1.460868,-0.766292,0.324480,-1.317192,2.137010,0.117119,-0.159687,-0.950293,0.492161,-0.469967,0.074513,0.319340,-0.452118,1.037997,0.986625,2.414327,-1.860318,1.237978,-0.143675,-0.309347,1.072817,-2.493427,0.287377,-0.855861,-0.140231,1.362703,1.099785,-1.865954,1.198761,-1.007613,-0.940825,1.747421,0.552931,1.229951,-0.006141,-2.033272,0.049150
variable_796,-1.929065,-0.190900,-0.649282,-1.196284,-0.949041,-0.563045,-0.098529,0.691570,-0.646055,0.694562,-1.008875,0.563705,-0.828141,0.000687,-0.954730,0.159649,-0.470756,-0.570003,-0.256097,-1.577378,0.597389,0.922284,-1.158148,-0.133067,-0.344290,-0.412950,0.947466,0.070281,-1.014702,0.470286,-0.653740,0.853025,0.196516,0.082972,0.632412,-0.038902,0.358101,-0.099745,-1.443904,0.464643,-1.287768,1.334562,-0.131804,-1.882036,-0.508801,0.433470,-0.880251,0.263198,2.130730,-0.040998,1.024839,0.926617,-2.787959,-0.411361,1.091024,1.779560,-0.313070,0.152225,-0.244043,0.107950,0.785151,1.245595,0.000105,0.963756,0.674924,0.165460,-0.860215,-1.848095,0.941415,-0.399307,-0.454360,-1.126792,0.407665,0.563061,-0.062231,-1.312770,0.139465,0.111945,-0.765771,-0.821513,1.397231,1.832083,0.239744,-0.402862,0.935796,0.840797,-0.235561,-0.073186,-0.464091,0.679542,-1.332530,0.812542,0.617020,-0.492974,0.672800,0.878460,-0.241670,-0.599247,-0.724554,-0.803777
variable_797,0.536804,-0.300771,1.458154,-0.732958,0.811682,-0.645943,-1.537335,-0.086096,0.987791,0.295242,-0.253698,-0.495155,1.978509,0.792641,0.005365,-1.218178,0.113072,1.252661,0.088728,-0.151824,0.492018,1.855334,-1.440271,0.090611,-1.015436,-1.264393,1.063986,-0.186047,-0.805926,-0.529255,-0.623324,0.227556,-0.350735,-0.480968,1.084143,-0.047950,0.645504,1.393548,0.151097,-1.260195,0.362374,-0.949134,-1.785481,1.014731,-0.740307,-0.698970,0.249978,-0.334801,0.135004,-0.117685,0.104884,0.378482,-0.809789,0.123784,-0.438190,0.167460,1.245423,-1.067333,-1.101420,0.945688,0.198702,-0.146114,0.059859,-0.141614,-1.551996,-0.909606,0.253390,-1.817824,-1.194002,0.291138,-0.128794,-0.037338,-0.505049,-0.791084,-1.502183,0.429499,1.532429,-1.247548,1.576185,-0.495999,0.754459,-0.342327,-0.497358,-0.798128,-0.987988,1.419436,-0.166646,0.642979,0.430040,-1.037998,-1.145890,-0.262898,-1.354554,-0.949946,-2.946634,0.986374,0.135337,0.382119,1.838322,-0.535042
variable_798,-1.566145,0.567512,-0.708641,0.274858,0.243428,-1.708871,0.562225,-0.197877,-0.467600,1.983003,0.429877,0.295609,1.193591,-0.176332,-0.469333,-0.046290,-0.048888,-0.891141,-1.327118,1.037980,1.006554,0.425992,-0.292934,2.229892,-0.488972,-0.100010,1.173486,1.242494,0.862690,-0.142121,-0.715826,-0.049968,1.440796,1.762311,0.706514,0.756824,0.181966,0.973118,1.030550,1.132455,0.093027,-1.607095,0.825898,-0.543704,1.016972,1.086497,-1.440268,0.086881,-0.069057,1.655361,-0.824437,-0.150512,-0.190111,2.187807,-1.525607,-1.210508,0.228727,-0.280062,1.122515,1.443980,0.974663,1.390989,0.340235,-1.467999,-0.224918,-1.145380,0.631344,-1.504870,0.508004,-1.603355,-0.380785,-1.230978,0.791804,-1.415355,1.555143,0.764527,1.204714,-0.160748,-0.214678,1.247740,0.812013,1.350149,0.080869,1.262064,1.837748,1.446700,0.095435,1.817110,-0.339500,-1.073008,1.113841,1.531423,-0.221946,1.310448,0.155692,1.096658,0.834450,-0.991702,0.262071,0.482346
variable_799,2.593046,-0.209790,0.149299,-0.535409,0.096529,-0.761262,-0.216048,0.370738,-1.696217,0.880111,1.011879,0.271690,1.393308,-0.043301,-0.791663,-0.907005,0.257270,-0.677431,1.028971,1.197464,-1.533370,-0.672435,-0.975113,-0.005377,1.503927,1.355032,-0.186790,-0.904450,0.260477,0.556491,1.400581,-0.796092,-0.373396,-0.533742,0.369823,-1.564762,0.102727,-0.554129,-0.887403,-0.116719,-1.681177,-0.395853,1.714457,-1.046107,1.233720,1.832646,-0.348957,0.884221,0.834792,1.155745,0.654381,0.889496,1.906906,1.717795,0.069186,-1.088349,-0.224370,-0.467503,-0.983349,0.840556,-1.081577,-0.020034,0.720010,0.055467,1.218923,-0.956666,1.101606,-0.749317,0.276886,1.079017,1.664451,0.617940,0.608730,-0.535882,-0.294475,-0.771104,-0.284546,-1.112543,0.828510,-0.030296,0.957021,1.094929,0.955285,0.498945,1.708164,-0.828862,-0.388892,-0.096834,0.527793,1.522485,1.005991,-0.093279,2.068558,-0.937758,-0.080641,-0.234832,-1.082161,0.009359,-0.119399,-0.559159
variable_800,0.014586,-1.029637,-0.264720,-0.525603,-0.839073,0.700746,-0.506238,-1.222996,0.076020,0.296258,1.163107,0.671940,1.579201,0.033621,-0.561820,1.095486,0.076826,0.684224,-0.260670,-0.442991,-0.797153,1.217044,-0.155936,-0.111852,0.139059,0.041842,-0.005369,0.120416,0.812454,1.665708,1.791023,0.735193,-0.336488,-0.482590,-0.643581,-0.794233,1.564079,1.026270,0.852818,-0.363154,0.252970,-1.576927,-0.608198,1.662449,-1.605565,-0.933061,1.608199,0.639469,1.114690,1.236886,0.224391,0.222379,0.252079,-0.318756,0.062845,-0.431305,-0.264499,0.052595,0.261191,0.065160,-0.940502,-0.306123,-0.091273,-0.260498,-1.550058,-1.005389,0.472808,-0.954061,-1.601316,2.130957,0.149893,-0.864805,0.976684,1.837942,-1.037564,1.462104,0.184359,-0.351616,1.758570,0.916081,-0.480301,1.062871,0.046503,0.692323,1.888030,1.669173,-1.846522,0.703870,0.571161,-0.624637,-1.493033,-3.120600,-0.651281,0.008616,-1.063321,0.585689,0.541391,-0.385017,0.239812,0.828283
variable_801,-0.678352,-0.040768,1.142844,-1.268886,-0.221186,-0.008142,0.116209,-1.145008,-0.546676,0.245674,0.966700,0.901879,-1.092947,-0.838361,-2.266037,0.211186,-0.581650,0.393963,2.353963,-1.088102,-1.512149,-0.644638,-1.090568,0.507823,-0.032923,-1.750535,-1.176815,1.349434,0.485394,2.172548,0.428228,-0.520442,1.051354,0.834536,1.918424,-0.802027,-1.654206,-0.964182,1.045073,-0.569762,0.938533,0.987819,-0.500172,-0.274024,-0.374319,0.885634,-0.828242,0.650515,1.074331,-0.886009,-1.427207,-0.531327,0.640617,0.036040,0.492544,1.998766,-0.299403,-0.439481,-1.414773,-0.852825,0.533402,1.074419,2.155917,-0.216041,0.439915,-2.041766,-1.586603,-1.670780,0.426018,-1.094660,-1.955007,0.130060,-0.113325,-1.327124,0.379685,1.001143,0.773065,-0.376286,-0.931615,2.117860,-0.215386,0.622316,0.659848,0.022693,-0.420534,0.045012,-0.072617,-0.714264,-0.088077,-3.137234,1.136740,-0.457316,0.187820,1.032465,-1.473111,-0.415751,-0.514711,-0.804604,-0.365978,-1.199704
variable_802,-0.134082,-0.940333,1.331320,0.770219,-0.291146,0.524961,-0.425297,-1.129883,0.883402,-0.251681,0.011311,-1.048230,0.520170,-0.684896,1.044435,-1.450448,-1.350639,0.588284,-0.234713,0.204512,-1.379411,-0.557806,0.751606,-1.669531,0.544735,-0.182493,-0.460767,-0.002907,1.259454,0.316559,1.019983,0.387630,-0.347505,1.512561,-0.430338,-0.351516,-0.960306,-0.350803,2.101424,-0.212925,-0.906755,-0.436593,0.332176,1.096125,-1.336734,0.066990,-1.000445,1.248213,0.627363,-0.119180,-0.543376,0.645307,-0.721816,-0.667552,0.287321,0.562171,0.369759,-1.515761,-1.942051,0.821015,0.103963,-1.154394,-0.468906,0.892943,-0.345585,1.527058,1.262361,0.236731,0.522568,0.313495,-1.226248,-0.702732,-0.868920,1.292765,1.005372,-0.483474,0.910596,-0.235759,0.028630,-0.318304,0.981322,1.569084,1.015396,1.354803,0.457181,1.222117,-2.017468,0.442255,-0.088284,0.977283,1.127853,-0.032326,0.622331,0.514363,0.155927,-1.204380,-1.150772,0.151702,-0.772328,-0.336723
variable_803,-0.162842,0.730194,-0.064356,0.503589,1.374605,0.932230,0.689263,1.004195,0.258627,1.080236,0.868933,0.056096,-0.954677,0.297216,0.183261,-1.581142,-2.358371,0.228517,-0.872207,0.231268,1.056384,1.396420,0.700901,-0.698001,-0.472774,-0.831686,-0.334825,0.841896,-0.261351,-0.076292,-0.472379,-0.809762,-0.480872,2.882197,-0.710281,-0.537808,-1.305005,1.691064,-1.026807,-0.747695,0.135693,-0.205491,-0.799400,0.559555,-0.944268,0.720827,0.571800,-0.850208,-0.186393,0.317373,-1.111154,-0.681044,-0.508449,1.148888,0.547245,-0.387139,-0.998522,0.595602,-0.076842,0.424561,-0.806806,-1.037430,-1.379181,-1.238869,0.741951,-1.107185,-1.699254,-0.190705,0.515772,0.946291,0.391573,2.208647,0.878580,2.017932,-0.306037,0.172563,-3.594974,-0.208013,0.224012,0.892849,-1.546847,-0.839456,2.504517,1.935424,-0.972760,-0.495978,-0.089973,0.700071,0.577890,-0.626160,0.318999,-1.492672,-0.557447,-1.173393,0.324636,-0.542637,1.215012,1.364692,0.514126,1.075915
variable_804,1.914802,-0.225442,-0.881744,-0.566566,0.803935,-2.162396,-1.078308,1.041340,0.376012,-0.113735,0.026249,-1.832347,1.308827,-0.057092,0.497151,-0.335154,0.998460,0.041250,-0.254271,-0.135157,-0.318283,-2.069750,-0.345962,1.111574,0.631693,-1.046661,-0.307310,-0.701152,0.310276,0.648013,0.718373,0.817681,0.862269,0.209724,-0.310495,0.004036,-1.373020,-0.643077,0.237614,0.244034,0.265625,-1.398320,0.733564,1.346538,0.568599,-0.013797,1.154364,1.082472,1.630114,0.350610,0.623058,-0.830570,-1.836558,-0.537951,-1.088916,1.659175,2.329768,0.058450,0.109948,-0.345640,-0.925371,1.377009,-2.234228,-0.093498,-0.363859,-0.389098,-0.752751,0.165436,-2.568977,-0.475611,0.434797,-0.221628,1.546542,0.076325,0.068199,-0.480307,1.084489,0.833782,0.054425,0.694444,2.436459,0.330993,-2.969246,-0.058370,-1.030690,1.102351,0.031186,-0.438123,0.852917,0.071603,-1.011654,0.169986,0.313243,0.570688,-1.109425,-0.018036,0.190700,-0.544012,0.400791,0.161770
