variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_751,1.604550,1.116564,0.234776,0.355105,-1.436025,-0.780693,-2.251895,-0.206246,-0.283516,-0.229201,0.499161,-0.431506,0.964884,-1.443908,-1.107468,-0.932654,0.104192,2.461106,1.696882,1.181491,0.728097,0.225735,-0.675184,1.330409,-0.642854,-1.430043,-0.856494,-2.718670,1.571326,0.782287,-0.106559,0.249161,-0.774340,1.394319,-0.000029,2.668673,-0.624340,1.345778,-0.621712,-1.505182,-0.963116,0.910763,-0.086918,0.871353,-0.437850,0.390987,0.676661,-1.031740,-2.159936,0.601778,-2.040839,1.095695,-0.043490,-0.189881,0.925321,-0.406281,-0.141432,1.228170,0.733228,0.348897,0.484666,-1.284207,0.359485,-0.798443,0.197525,-0.694601,-0.204241,-1.686739,-0.134084,0.000193,-0.645213,1.251933,-0.027374,0.113482,-0.523542,0.329006,-1.168772,1.049618,-0.057918,2.321254,1.489162,-0.831293,0.288275,0.707244,-0.409969,0.388199,-0.762748,1.397268,-1.376778,0.523209,-1.273901,-0.952568,0.144359,0.286985,0.270185,0.478440,0.288303,0.856082,-0.289439,-0.362020
variable_752,1.904187,-0.226093,-0.200257,1.002196,1.372307,0.049898,-1.060879,0.612002,1.132066,-0.495082,-1.470896,0.913005,0.345532,-0.702016,-0.274019,-0.840916,0.138978,-0.076042,-0.760965,-0.019543,0.004128,-0.835108,-1.143053,0.847462,-0.770153,-0.357171,-0.265858,0.033490,-2.004840,1.617059,0.206627,-0.187409,-0.246752,0.234227,-0.611076,-1.112114,-0.969551,-0.994798,1.765861,0.638270,0.281560,-1.411492,0.881171,1.023023,-0.742871,0.030864,-0.530708,-0.232553,-0.177114,0.998195,0.439919,1.138473,0.693416,-0.907878,-0.252139,-1.340223,-1.485275,-1.001442,0.823323,-0.722390,-2.512541,-0.051078,0.093020,-0.470529,-0.347766,0.042926,0.206806,0.001965,0.383299,-0.079582,-1.273971,-3.200667,-0.727734,-0.049913,0.453639,2.377257,0.252831,1.896295,-1.363029,0.481999,2.464985,-0.352335,-1.060846,1.062378,-1.046721,0.371339,0.868722,0.496106,-0.644529,1.664345,-0.633153,-0.716487,-0.318536,-0.516511,-0.044560,-0.935379,0.904906,-0.142662,-0.752901,-1.367151
variable_753,-0.005313,0.473479,2.639263,-1.315803,0.274245,-0.510717,-0.187369,0.299465,-0.579908,0.428784,0.657762,0.284768,0.382922,-0.416166,0.720829,1.197006,-0.086912,0.447162,-0.048707,0.824891,2.259345,0.160975,-0.286450,1.485793,-0.207629,0.061937,-1.376575,-0.679723,0.574244,0.671749,0.396088,0.578544,-0.369033,-1.425357,0.387121,-0.788910,0.845532,-0.906430,0.441501,-0.760701,-0.202867,-1.480430,-0.844727,-0.453668,0.606461,-0.143948,0.516867,0.482687,-0.285074,-1.367291,-0.325732,-1.772812,-0.879897,0.948141,-0.092115,1.562526,-0.538521,1.188912,0.160746,0.098091,-0.254801,-1.600210,-0.250629,-0.018556,0.737846,1.808072,-0.243636,-0.071857,-0.697949,0.428270,-0.499424,-1.274100,0.049773,1.521994,-1.658160,-0.128258,0.143700,-0.291890,-1.927817,-0.437798,-0.222891,-2.022684,-0.472926,0.492030,-0.730744,0.164711,-0.072477,-1.459603,-0.942689,-0.328823,-0.753856,-0.633896,0.029259,-1.223534,-2.183181,0.315800,0.039848,-1.867716,-1.080062,1.629217
variable_754,0.153726,-0.522040,0.224052,-0.687318,-1.311916,0.542251,0.078911,1.454990,-1.025440,-1.307878,0.033726,1.489960,0.348313,0.398148,-0.115241,-0.722230,-1.723480,1.068659,-1.260891,-0.361563,-1.593509,1.776523,-0.878610,-1.184926,-0.816541,-1.744320,0.125049,0.250518,0.901521,-1.565633,-1.167095,-0.320207,-0.192335,-1.882477,-0.224120,2.296755,2.308685,0.263803,0.238944,-1.366498,0.337618,-0.930831,-0.674944,-0.166252,-0.920396,-1.082947,-0.540805,1.228237,0.049557,-1.007255,0.635366,-0.145844,0.223685,-1.215297,-0.914217,0.320833,0.171253,0.415047,1.188042,0.806169,-1.202528,0.091061,-0.511724,1.245142,-0.959917,1.189344,0.830825,2.348687,-1.240731,-1.398275,-0.184147,-1.821395,0.110086,2.570597,-0.305399,0.285146,-0.066825,-0.682761,-1.537540,0.764883,-1.005788,-2.100107,-0.329427,-1.535691,0.936117,-1.027521,0.047011,-0.903153,-0.580122,-0.254944,-0.233357,0.658362,0.042794,0.065842,-0.557505,0.940747,-0.173824,-0.180441,-1.171011,0.075802
variable_755,-0.122427,-0.951865,-2.591357,-0.678032,0.931709,-1.210682,0.825650,-0.108902,-0.459545,0.262520,-0.304646,-0.577001,2.457433,-2.112506,0.027407,1.059521,-0.122407,0.660842,0.397330,0.158180,-1.680961,0.863177,0.901226,-0.179793,-0.791942,0.853488,0.365320,-0.732830,-1.631229,-0.361482,-1.696089,-0.760980,-0.221822,-2.256355,0.403218,0.641207,-0.371542,0.782115,-1.770080,-0.796875,-0.260160,1.796313,0.470815,1.217972,0.632706,-2.228983,1.581766,-0.993531,0.026667,-0.925763,-0.815608,-0.041590,-0.447593,-0.954487,-0.209807,-0.203173,-1.818905,0.978445,-0.155274,0.508046,1.001081,-0.699974,1.999298,0.258433,-0.445371,-0.910052,0.823296,0.132534,0.009413,0.969315,1.048465,-0.479218,-1.443566,0.720116,0.385812,-1.297882,-1.385872,0.413985,-0.541250,1.384529,0.402619,-0.639590,-0.506022,0.670231,-0.021857,0.526980,0.189665,-0.213491,0.307490,2.225243,0.814532,-0.931108,1.042188,-0.069049,-0.068795,0.231177,-1.000126,0.694561,-0.776454,-0.133986
variable_756,-1.085731,0.272614,0.020584,-0.257423,0.221900,1.530072,-0.400589,0.162492,0.072568,0.593657,-0.159156,-0.874905,0.358750,-1.269192,1.709331,-1.647523,-0.645749,-0.173053,-0.542501,0.109657,-0.199593,-1.608577,-0.247158,-0.588234,-0.017546,-1.560150,0.557583,0.255837,1.152496,1.712793,-1.429648,0.215291,-0.051952,-0.879176,1.301160,0.006183,0.231112,-1.252938,0.639669,-0.899577,-0.476418,0.059798,-0.452630,-2.800769,0.980124,0.700820,-1.267272,-0.182318,0.480281,-0.298441,0.435859,0.328284,-0.179993,-0.093366,-1.125438,-1.386238,-1.362183,1.435331,-1.136904,0.780125,-1.469610,-0.589334,0.756566,-1.011054,1.016592,2.262021,0.104889,-0.431442,0.647848,0.876925,0.922854,-1.751405,-0.206562,-0.689383,-2.320059,0.055616,1.466120,0.467803,-1.446125,-0.766982,-0.542388,-0.109824,0.042231,-0.317816,0.228960,0.243769,0.580697,-0.887857,-1.899144,1.278529,0.349424,1.379823,0.836298,-1.568486,-1.057338,1.255488,0.927547,0.284983,0.184343,-0.224813
variable_757,0.698033,1.534911,-0.897647,-0.405776,0.312733,1.432973,0.887854,-1.438645,0.408299,-1.201410,-0.616384,0.550413,2.066542,-0.748006,-0.154936,-2.425365,0.427452,-0.046373,-0.327904,1.162500,-1.331256,-0.525497,0.294061,-0.001316,1.058710,0.404821,1.218414,0.124882,-0.641997,-0.399461,2.062400,1.668513,0.699815,0.291943,-1.210798,-0.403867,-1.248098,-0.565290,0.315293,-0.778145,-0.744029,1.200175,-0.363852,-2.098998,0.348000,-1.780770,-1.754754,0.218117,-1.827205,-0.088229,0.037815,-0.231951,0.973388,0.190876,0.847104,0.821516,-0.380142,-1.009348,-0.614550,0.101366,-1.030794,1.725716,0.289352,-0.417037,0.784117,-0.039511,-0.006612,0.891936,1.875371,-1.256745,0.397766,0.304936,-0.558956,-1.751173,1.271968,-0.188020,1.416407,0.502482,-0.890682,2.205323,0.668411,1.049138,1.830004,-1.112675,-1.017830,-0.270586,-0.446126,-0.832542,1.939007,2.367332,-2.101691,0.048775,-0.040285,0.798746,0.821932,0.571008,-1.164752,0.695984,0.000537,0.498828
variable_758,-1.035442,-1.439317,0.367854,-0.355289,0.361342,-0.830330,-0.347816,1.242111,-0.386310,-0.539331,-0.187886,-1.675604,-0.317839,-0.704553,0.580409,-0.746172,-0.927694,0.510330,0.774591,-0.875217,1.126611,0.074671,0.352321,-0.175879,0.404036,-0.442661,-0.186676,1.484401,0.356584,0.414018,1.378773,-0.382827,0.876954,0.104277,0.333134,-0.939829,0.035485,1.002686,0.116352,0.452771,-0.695249,0.138488,-0.014651,0.386784,1.020730,-0.324665,-0.924403,1.589899,-1.540765,-0.545498,0.702184,0.078398,-0.676452,-1.295632,1.286724,-0.319738,0.723752,-0.769137,-2.382603,-1.236605,-0.451673,0.971385,-0.206537,1.387013,-0.918665,0.009398,0.073958,0.045715,-0.560526,0.095976,-1.472713,1.541053,1.524752,-1.131610,-0.535343,-1.527730,0.103319,0.442624,-0.959475,-2.549227,0.922989,1.778676,-0.393414,0.469789,-2.111719,0.005158,0.069494,1.272431,-1.504240,1.274950,-0.796142,-0.821124,0.248903,0.930017,1.121793,-1.239370,-0.663749,0.882382,1.834423,0.401712
variable_759,-0.164482,0.852955,-0.359033,-1.182336,-1.221456,1.158080,-0.825784,-1.683476,-0.490799,1.085171,0.828459,-0.216311,0.575720,-1.054509,-1.020866,-1.665405,0.588769,0.253982,-0.941708,-1.614625,0.110196,0.626832,-0.760430,0.996767,-0.118871,0.432103,1.108347,0.086836,-0.286793,0.037660,2.132895,0.130579,-0.745100,-1.425384,1.223000,0.698218,1.754698,-0.227464,0.423049,-1.398526,-1.148195,-0.204367,0.607253,-0.658835,0.324536,0.205962,-0.912317,0.071261,0.536797,1.408000,0.094596,-1.146993,-1.629392,-0.842451,1.244648,-0.175315,-0.753471,1.914239,-2.182427,0.624813,-0.900393,-1.160499,0.609023,-1.617236,-2.644559,-0.897516,-0.998186,1.700400,-0.012051,-1.369718,0.321650,-0.285223,-1.372234,-0.124094,0.928299,-1.912564,-0.012981,0.088225,0.717080,2.396925,-0.914950,-0.235869,-2.476748,3.410505,-1.179171,1.736254,-0.450703,-2.413012,0.119309,-0.719896,0.584900,0.077386,-0.961878,-0.146141,-2.108145,-0.730679,-0.191521,0.518066,0.683689,-0.910695
variable_760,-1.004759,1.286809,-0.245331,-0.880486,-0.241737,-0.685737,-0.109007,-0.071934,-0.688944,-0.155295,-0.182475,1.926689,-0.570781,0.501341,0.256081,0.427039,1.181507,-0.465249,-1.242669,-1.175079,-0.842694,0.081260,-0.634106,1.293871,0.198665,-1.717988,-0.088280,0.261300,-0.454157,-0.944271,1.038719,0.062132,0.592225,-0.634992,0.769578,1.147134,0.618016,1.058375,-0.548227,0.871937,0.434125,-0.884899,0.139769,-0.823555,-0.795186,0.195577,0.298015,-1.228013,0.226578,-1.390157,0.523360,-0.802600,-0.002799,-2.679552,-0.375070,-0.495014,1.432909,1.496183,-1.091173,-0.500031,0.025401,-1.561354,-1.251105,-0.482846,-0.968542,1.142147,0.262863,1.841352,-1.097760,0.445002,0.788374,-1.585156,-0.833480,-0.139880,-0.830984,1.108302,0.283187,-0.806393,-1.377949,-0.073436,-0.554320,-1.357125,0.404864,-0.533844,0.709195,-0.129656,-0.384663,0.081403,-0.366594,0.026838,2.791634,-0.918318,0.767609,1.231004,1.982431,-0.296223,-0.684918,0.850883,-1.773430,-1.637075
variable_761,1.950611,-0.486052,-0.540676,0.942260,1.814009,0.360040,1.162498,0.915248,-1.792001,-1.287582,-0.201661,-0.259774,0.211165,-1.723259,-0.188523,-1.038586,0.537002,0.725061,0.160928,0.615867,0.444940,-0.712176,-0.574836,1.784266,-1.323679,-1.365452,1.452352,-1.212018,1.049243,1.458022,-1.539135,0.352314,-0.187470,-0.652537,0.098512,-0.379213,0.804230,-1.255316,0.021717,0.984654,1.168276,1.364226,1.900858,-0.538136,-1.101118,0.394755,0.495588,-2.476129,-0.086364,0.665859,1.028430,0.674518,-0.796935,0.374043,0.248596,-1.369520,1.654985,4.317906,0.137764,-1.512363,-0.343577,0.355433,0.388770,0.453799,0.737474,-0.477678,1.738626,-0.407356,-0.951028,1.421439,2.028633,0.312642,0.527533,1.859769,0.579108,-1.045656,0.057073,-0.063241,-0.328395,-1.127424,0.613154,0.549050,0.245776,-0.512434,-0.266466,0.885030,0.161382,-0.155049,-0.943541,-2.269597,-0.972188,-0.908781,1.164830,-0.831558,1.692876,0.599008,-0.022883,-1.886587,-0.594810,1.853458
variable_762,0.929310,1.976530,-1.304596,-0.579829,-0.612029,0.235952,0.330831,0.961175,-0.365813,-1.315124,0.120724,0.543028,0.753628,0.321759,0.964008,-0.885175,-0.156598,-1.022109,-0.861219,-0.517618,0.864337,-0.667145,-2.210378,0.416962,0.187571,-1.076947,-1.505222,1.134229,-0.414146,0.770866,0.516165,0.277356,0.318970,0.340063,-0.998814,-0.090094,-0.865963,-1.813959,-1.074505,-0.093393,-0.501008,-0.789132,-2.230196,-0.146233,-1.157360,-0.323134,0.790904,0.921998,-0.787571,-0.011866,-1.378011,-0.712010,-2.108663,-0.848745,-0.377299,0.098107,2.396224,0.887640,-0.879990,0.952344,-0.310095,-1.402959,-1.044182,-0.377637,0.473270,2.084703,0.751168,-0.129879,-0.845439,-1.012422,0.997652,-0.761922,1.246818,-0.522675,0.675236,1.042532,-0.951165,0.043102,-0.311880,-0.668965,0.273932,-0.025372,0.753365,1.295565,1.326275,-0.490114,-0.141542,0.155782,0.359224,0.511521,-0.140985,-0.837672,-1.851288,1.567680,0.914256,1.151541,-0.086953,1.605277,-1.094110,-0.562361
variable_763,-1.169605,-0.221611,0.863106,0.674704,-1.234889,-0.787143,1.151751,0.683369,-0.237439,0.650830,-0.341430,-0.071290,-1.822909,0.777356,0.356360,-0.863424,0.347897,-0.246548,0.713404,0.252582,-0.539558,1.373657,-0.196855,-0.553661,0.978325,-1.656430,0.873276,-2.387585,-0.668629,0.265028,-0.196900,-0.998461,-0.196274,-1.162995,-0.116702,1.555751,-0.468206,-0.486300,-0.042986,1.039781,-1.917716,0.269661,0.370292,0.196420,0.784125,-0.054693,0.190977,0.283761,1.138677,-0.341834,-0.056391,-0.539018,0.474470,-0.296009,-0.442133,-0.586561,-1.466449,-1.229232,0.407764,0.240066,-1.402861,-1.110802,-1.787317,-0.699681,-0.556659,-0.459688,0.061618,0.722320,-0.849364,-0.444262,-1.332803,1.698094,-1.341111,-1.324281,1.635542,-0.365266,0.870849,0.696219,0.695980,-0.262175,0.559430,-0.547688,-0.282215,0.626018,-1.666522,0.379666,0.058848,0.507860,-0.249249,-0.105462,0.949018,-1.130754,0.122123,0.856128,0.394865,0.523715,0.152655,-1.162782,0.254573,-1.532749
variable_764,-3.048506,-1.860107,-2.894547,-1.628116,-3.247343,-3.362534,-1.395623,-2.741265,-1.131433,-2.408194,-2.745826,-1.956832,-2.066316,-3.291574,-2.226616,-4.125083,-1.758122,-1.862346,-3.510771,-1.976045,-2.970620,-3.724368,-1.851325,-3.124070,-1.496669,-4.996646,-2.685233,-3.676552,-2.238710,-3.132211,-2.732442,-4.512363,-1.118545,-3.871174,-3.950704,-2.014673,-3.519906,-2.018964,-2.947237,-2.851183,-3.556206,-1.744098,-0.840073,-1.345854,-2.619587,-2.924755,-0.245644,-2.231748,-0.812368,-2.750047,3.306750,2.780099,2.796784,3.301935,3.965352,2.688072,1.015986,2.246351,1.146743,1.688631,0.317163,2.992729,0.487718,2.920099,1.830217,3.333959,4.631885,0.740638,3.501132,3.460141,1.158025,1.779028,2.405525,3.362162,1.179813,2.960988,3.867423,1.987189,3.461176,2.342676,2.856888,2.676763,4.039028,3.818799,1.089325,2.721291,2.655790,3.833873,1.911110,4.091772,3.545570,2.949639,2.599723,2.775730,2.997602,2.369365,3.502341,2.785913,1.241906,3.652104
variable_765,1.298667,-0.176068,-0.866321,-1.272457,-0.455036,-0.437657,-0.558878,-0.195728,-0.653854,0.637025,-0.551998,-1.827382,1.784005,0.759384,0.098098,-0.233828,0.895841,-0.090296,-0.346543,0.328217,0.760747,-1.073829,-0.691822,0.217377,1.085695,-0.034758,0.295682,-0.926613,-0.926626,-0.267102,0.781187,-1.034007,-0.703681,0.546259,-0.311896,0.164814,-0.336567,-0.186181,1.606989,-0.579604,-0.997465,0.479433,-0.601131,1.387698,-1.567998,0.373355,-0.624335,-0.624356,0.181235,-0.009987,0.285481,0.988742,0.744899,2.082884,-0.355678,1.094935,0.328272,1.878171,-0.175434,1.149150,0.224095,-0.314738,0.022792,-0.057577,0.941491,0.163634,-0.666661,-0.507012,-1.621278,0.477465,1.411755,-1.169040,-0.249764,1.256079,0.287119,0.480670,-0.612115,0.614261,-0.073495,-2.104239,-1.197823,1.012290,0.818790,0.210411,0.812777,-1.512032,-1.996510,0.325803,-0.574307,1.217863,1.272014,-0.357778,-0.118751,0.767704,-0.225871,0.874918,0.844565,0.647867,0.363430,0.091858
variable_766,0.110267,-0.811812,-0.641022,0.449958,-0.955197,-0.995796,0.363995,0.379660,0.684331,1.037622,-1.090205,-0.409236,0.507972,0.447592,1.833432,-0.088461,0.434267,-0.755420,-0.154514,-0.455989,2.061641,-0.922916,-0.367011,-0.158705,-0.280053,0.696974,0.211366,-1.157509,-0.216597,0.734990,0.774653,0.515451,0.823322,-0.960050,-0.059822,-1.558484,-1.465531,-1.822257,-0.717767,1.034384,0.585083,-0.292517,-0.914016,0.120485,1.348676,1.109432,-0.376692,1.217667,0.282808,-0.694022,-1.469411,-2.091447,-1.770884,-0.299091,2.047449,-0.210856,1.392310,0.407080,1.832773,1.272786,1.252216,0.702451,-0.926363,-0.778842,-0.774985,1.728798,0.057308,1.192028,-1.103206,-2.917857,-0.844665,0.611198,-0.402341,0.208575,0.764806,1.667235,-1.547474,0.360787,-0.380617,-0.955167,-1.147445,0.541489,1.722105,0.558904,1.929978,-1.385072,1.009995,0.617855,-0.779700,2.594392,0.766907,-0.137542,0.652968,1.568135,1.978918,0.506976,-0.033847,1.597312,-0.008813,-0.373337
variable_767,0.109768,-0.395048,1.360251,1.126739,-2.046577,-1.266747,0.687034,-0.720624,0.342413,-0.719542,0.390036,-0.146443,-0.894292,-0.252989,0.338638,-1.219423,-0.096279,0.265048,0.323346,1.060413,-0.332381,1.345010,0.781120,0.229669,-0.822748,-1.189838,1.642123,-0.459863,-0.723437,2.200240,2.588274,0.048546,1.837338,0.624378,0.375819,-0.789947,-0.220809,0.749486,0.652300,1.098884,2.147458,-0.871803,-0.241771,0.595089,-0.808909,0.122723,-0.359407,-0.608327,-0.112141,1.021557,0.997080,-1.096200,0.160533,0.461819,-2.699261,-0.707195,0.307017,-1.366739,-0.760983,1.573059,-0.258328,1.094043,-0.152405,-0.395273,1.297595,-0.258070,-1.479412,-2.065274,0.260147,-2.356721,0.476659,-0.168100,1.196330,-0.079709,0.953189,0.234922,0.394923,0.018723,-0.081563,0.900338,0.034318,-0.890956,-0.182159,0.623652,-1.710034,-1.024520,-1.315064,-0.312225,0.568218,-0.743470,-2.790219,0.079321,-0.815099,-0.017494,0.371844,-1.433774,-0.613883,0.409133,-1.398106,0.953731
variable_768,0.479512,0.106158,-0.232574,-0.121166,-0.358129,0.912604,-1.814770,0.136270,-0.912306,-0.117358,-0.936748,-1.124434,0.772088,0.871042,1.871147,1.863286,-0.337322,2.392124,1.798647,-0.471087,-0.981690,-1.184722,1.144584,-0.997833,0.114459,-0.267699,1.793728,-3.109102,-1.461322,1.131229,-2.222377,0.066458,1.451793,0.901709,0.577890,0.276635,0.378306,-0.690735,-0.437344,-0.218195,0.779325,0.772360,1.092489,1.397129,-0.193755,0.862288,0.379922,-0.486647,-0.105260,-1.239532,-0.480120,1.190607,0.731041,-2.439062,0.586619,-2.816021,-0.389800,-1.173225,-1.957189,-2.187491,1.842774,0.464250,1.506698,-1.047665,-0.029116,0.735020,0.117902,0.618803,0.450664,0.125487,0.334746,1.417675,1.065641,-2.407825,0.821070,-0.379992,-0.342827,1.031972,-1.929783,-0.545921,-0.077802,-1.523800,1.251973,1.653769,1.213427,2.471395,-0.265903,-0.050344,-2.346101,1.416974,-1.308794,0.424131,-1.480326,0.261117,0.805610,-1.721011,0.435137,2.624568,0.816224,-0.664963
variable_769,-1.073942,-1.345080,-0.531135,-1.388084,0.072873,-0.014373,0.068377,-0.411059,0.366763,-2.995805,0.156471,0.772650,0.104831,-0.729866,0.997408,-0.276365,0.013528,0.942952,-1.146273,0.106474,0.011696,-0.793943,-1.635457,-1.197272,-0.828405,-0.402632,0.955990,-0.040648,0.500879,0.741998,0.280689,-0.168034,0.933902,-0.026918,-0.484881,-0.510260,-0.394125,-1.406822,0.340755,1.472303,0.418173,1.572465,-0.028965,-0.701843,-1.391874,-0.241861,0.647602,-0.718380,-0.503653,-0.486685,-0.668382,-0.687182,-0.703625,0.449543,-0.771336,0.768417,0.000946,0.048128,1.963013,-0.716033,0.213061,1.092155,-1.102065,-0.064523,-0.268810,-1.263782,1.591391,0.148261,0.464871,-0.226068,-2.657637,0.322168,-0.792943,1.321731,0.043068,1.013533,2.799306,-0.455594,0.011258,-0.880421,-0.126214,-0.246969,0.106828,-0.578219,1.030206,1.138389,0.631182,-0.589883,0.771976,-0.047752,-0.427404,-0.509405,-0.129196,0.724497,-0.850805,0.081979,2.240985,1.283914,-0.184609,1.999600
variable_770,1.270667,0.298945,-1.558001,1.940401,0.563556,0.422742,-0.110059,-0.096152,-0.873407,0.397414,1.126428,-0.529625,0.782528,0.887072,0.549449,0.312712,0.164211,-0.284935,-0.739652,-0.083774,0.563427,0.848479,0.422751,0.097276,0.648563,-1.179779,-0.507868,-0.184498,1.084538,1.458200,-0.035553,-1.130002,-1.425533,3.481324,-0.616180,0.002179,-0.296357,-0.422649,0.551546,2.302143,-0.484650,0.759599,-1.204996,-1.848959,0.298194,-0.324066,-0.365816,-1.567338,-1.316772,-1.028406,0.096236,-0.025299,-0.513241,-0.182494,-1.228243,1.677112,-0.545273,0.140619,2.177729,1.020532,1.251409,0.092715,-0.121323,-0.951969,0.806646,-0.999481,0.263063,-0.882249,-0.732631,-0.002165,0.703169,-1.481965,1.018170,-0.559603,-0.563097,-0.346642,-0.069875,0.981865,-0.323889,0.293860,-0.231527,-0.752842,-0.150475,-0.597778,0.742093,-1.117110,-0.115064,-0.667662,-0.585593,1.728872,0.090287,-0.964711,1.270554,0.824047,1.140380,1.026860,-0.880470,0.692004,1.812818,-0.527163
variable_771,-1.644677,1.239002,1.648291,0.315203,1.344171,-0.847451,-0.285456,0.798679,-2.030149,-1.464538,-0.451283,0.368542,-1.665477,-1.752274,-0.752933,-0.916404,-0.323555,-0.748237,0.534976,0.133860,1.028813,-0.398737,0.977009,0.489141,1.464619,0.926649,-0.583274,-0.479230,-0.428530,-1.723237,0.301206,0.455144,0.346208,1.429674,0.321003,1.235761,-0.397503,-1.494263,0.185095,-0.961465,0.397282,-1.804339,0.205528,0.516427,-0.602815,-0.672350,-0.143892,-0.723750,0.041511,0.884055,-2.113491,0.613774,1.821173,0.710005,1.574891,-1.024175,0.939690,1.235444,0.625584,-0.724327,-0.931988,-0.593154,-1.232418,0.910740,0.291618,1.240413,-0.738353,-0.342353,-0.495283,-0.474953,-1.068343,-0.162413,0.472222,0.533675,-1.133468,1.253589,1.274745,0.274497,0.190889,-0.506559,0.800870,-0.458897,1.323656,-0.487989,-0.316575,-1.053873,-0.610805,-0.650005,-0.931102,-0.242766,-0.269560,-1.209828,1.188195,-0.346791,-0.273257,-1.269681,3.137154,-1.669986,-0.022632,0.484449
variable_772,1.276447,-0.585954,0.743461,-0.831674,-0.325467,0.065266,0.443266,-0.336462,-0.811961,0.566318,-1.019602,0.055263,1.257605,0.424638,-0.066179,-0.311052,-1.112655,-0.788771,0.361592,-0.561017,-1.214654,-1.296040,-1.013529,0.517803,-1.551049,-0.500675,-0.261136,-2.198333,-0.085135,-0.697132,-2.460030,-1.130005,-0.634941,-1.172973,-0.850625,-0.504910,-1.987476,0.103319,0.397641,0.208295,-0.365286,-0.002773,-0.697596,0.255124,-0.362229,-0.346276,0.627050,1.167572,-0.265855,0.906987,0.657605,0.268653,0.882284,-1.739234,0.583497,-1.459886,1.022087,0.311489,-1.269755,0.250611,-1.200618,0.612103,0.380309,-0.870153,0.423502,-0.187968,0.570908,-2.111390,1.745946,1.215903,0.487696,0.015093,-1.146547,-0.272512,1.188160,-0.354404,1.290264,-0.108591,0.369710,0.876836,-0.707284,0.773357,0.033737,-0.249195,0.895136,0.420925,2.853255,-0.024282,0.083402,0.120210,0.706883,0.619818,0.021988,-1.214279,0.628045,-1.658988,-1.383966,-0.676764,1.048245,-1.791976
variable_773,-0.654303,-1.183307,-0.451763,-0.140461,0.308903,0.316008,-0.065608,-0.706487,-1.740699,-0.722909,-0.735950,0.077839,1.882002,-0.651811,0.120484,0.631263,-0.299728,-2.248741,-0.036392,0.934745,-0.018918,-0.153273,-0.241223,0.068543,1.682568,1.541730,0.605958,0.013673,-1.254575,-1.019734,0.205328,-0.807702,0.198708,-0.867092,0.834569,-1.398426,-1.028416,1.026255,0.280890,0.073025,-0.519016,-1.280596,0.419185,0.687136,-0.075483,2.342029,1.591321,0.120116,-0.199791,-2.289720,-0.954785,1.682551,-0.553799,0.452635,0.147995,0.736825,0.434725,2.053940,-0.223621,-0.859908,0.060902,1.269835,0.070243,-0.468934,-0.603538,-0.636541,-1.043459,-1.005588,2.502167,0.589978,-0.408657,-0.843697,0.921721,1.039013,-0.122204,0.481609,-0.818304,1.286906,-1.470740,1.599930,-0.447870,-0.912645,0.357272,0.374399,-1.413645,-0.966010,1.321300,-0.381659,-1.839295,-1.541375,0.809581,0.513947,0.795840,-1.107755,0.967865,1.566948,1.195386,0.368426,-0.514479,-0.284395
variable_774,0.019476,0.415102,0.140096,0.059242,-0.380186,2.060365,0.870092,-1.205224,-1.313605,-0.517250,0.056132,0.909884,-0.321130,1.237373,-1.676387,0.022267,0.379565,-3.496045,0.466275,0.160172,0.181248,0.923651,-1.381392,0.145425,0.835584,1.024857,-0.186715,-0.137559,0.033383,-1.041422,-1.306683,-0.006064,-0.071848,-1.448610,3.571765,0.111276,1.364258,-0.572427,0.848202,-1.548556,1.861901,-0.299686,-0.603618,0.491100,-2.023477,-0.493625,0.819458,-0.638700,-1.357992,-0.001978,0.485632,-0.140409,0.389256,0.448639,0.094858,0.762833,-1.084682,1.561662,1.287927,0.087661,0.115069,-1.072271,-0.247131,-1.066958,0.214907,-0.205029,1.040635,-0.306058,0.040951,-0.095734,0.120353,2.204550,0.602926,-0.626975,-0.489431,0.552978,-0.792188,0.264552,0.922860,-1.401539,0.177043,1.530558,-0.425408,0.728100,0.695323,0.304625,0.442869,-0.349854,-0.663828,-0.461069,-0.498514,-1.748145,0.240505,1.312416,1.536886,0.904991,1.780538,0.281917,0.629865,-0.065011
