variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_854,0.560691,0.754346,0.439377,-1.396489,0.510217,0.140197,-1.852385,0.292173,-0.033504,-0.933595,1.616711,-0.493644,-1.166598,0.858315,0.147327,-0.642547,0.585677,-0.425545,1.180549,-0.619527,0.839596,-1.084360,1.204308,0.169636,-0.839974,-3.383095,1.402440,-0.406686,-0.604610,-1.491505,-0.396463,-0.425385,0.520234,0.575351,2.017718,-0.713431,-0.819270,-0.110546,-0.640272,-0.979909,0.376346,0.210148,0.710653,0.194532,0.735633,-1.702297,-0.032455,-1.869317,-0.756679,-0.466778,1.114995,-0.796279,-1.537857,-0.148081,0.433016,-0.880306,0.688836,-0.257510,2.503620,-0.536224,0.965772,2.205976,0.394585,0.576379,0.924715,0.733504,-1.881312,-2.073714,0.616950,0.751352,-1.347258,1.034645,-0.478613,-1.048628,-0.576644,0.154419,-0.045114,0.863000,-1.147450,0.097074,0.957357,-2.244546,-1.790145,0.822431,1.730881,-0.328265,-0.397409,-0.435175,0.378151,1.377597,-0.298059,-0.922553,0.380675,0.819593,-1.002726,1.824582,-1.213293,-0.256218,-1.262212,2.037539
variable_855,0.350743,1.439269,-0.596700,-0.888840,0.633548,-1.116717,0.873227,-0.962874,-1.602990,-0.679538,0.422869,0.538489,0.210901,-0.786021,0.049966,-0.189325,0.246427,-0.180741,0.521617,2.363516,0.584069,0.246904,-0.702659,-1.570822,0.779092,0.338908,-0.451307,0.756502,0.276313,-1.039245,-0.354384,-1.159163,0.225428,-0.818097,0.557179,1.467286,-0.044622,1.328253,0.517104,0.259943,0.579469,-0.293747,-1.579895,-2.769624,0.864964,1.104802,1.519317,1.384196,-0.707827,-0.136232,-0.367069,-0.838990,0.248757,-0.243417,1.133192,-0.672683,0.265937,-0.524028,-1.259893,0.475399,-1.019051,0.417660,-0.521759,1.888761,0.475641,1.635794,1.592365,0.507136,0.703822,0.421721,0.057818,1.809779,1.266626,-0.681868,-0.305344,0.883767,1.743462,-1.860377,-1.103367,0.111166,0.499517,-0.397721,-0.222640,1.033338,0.146531,0.940541,-0.849257,0.244145,-0.710602,-0.809639,0.430073,-1.311548,0.784262,-2.002824,0.429752,0.746768,0.672974,-0.293820,-1.994053,-0.272757
variable_856,-1.544143,-0.581516,-2.567322,-0.045811,-1.254698,-1.554015,0.399791,-1.070169,0.352569,0.723370,0.459864,-1.025247,-0.655505,-0.221755,0.311973,-0.482232,0.951335,-0.298421,2.443015,-2.698976,-0.367186,0.891147,-1.355502,0.024080,-0.229299,-0.393761,0.167816,-0.477196,-0.330094,0.547724,-0.309874,-1.178508,-0.879638,1.691152,-0.916460,-0.029535,-1.146009,-0.143760,-0.440546,-0.814263,1.030239,2.184810,0.514224,-0.869525,1.086013,-0.363781,-2.758633,0.367903,0.340338,0.518045,-1.055548,-0.254551,0.394527,-0.220750,2.169846,-0.770115,0.881926,0.784832,0.656458,-0.962212,0.378468,0.795739,-1.556618,-0.183984,0.246589,0.346391,-0.370016,1.232129,0.816207,1.789963,-0.216688,-0.822843,2.324390,-1.424589,1.099767,-1.397149,0.894894,0.761883,-0.285635,0.706525,0.491799,-0.028616,-3.011831,0.441858,0.211206,-0.656989,-1.158973,-0.296819,0.341250,-0.451930,-1.321284,-0.899423,0.234528,0.445074,-0.356824,1.636519,-0.767764,-0.202526,-0.788121,0.500564
variable_857,-0.677298,1.234036,-0.645124,-0.199688,0.398467,0.100657,0.550389,0.762722,-0.069117,-0.237993,1.718211,0.269794,-0.079057,0.107716,-1.908539,-0.108118,0.150675,0.566991,-0.329760,-1.517921,0.500370,0.152714,-0.483706,-0.086992,-1.117058,1.044350,-0.765642,-0.247912,1.980548,0.372910,-1.197431,-0.075516,-0.577506,-1.797360,-0.641633,0.425561,0.228732,-0.473819,-0.825525,-0.328676,1.590376,-0.253972,-1.483052,-2.208056,1.431251,1.154513,0.378079,-0.451040,-0.445632,0.606511,0.839503,2.472237,-0.550729,0.493695,0.939313,-0.372684,-1.369625,-0.453621,-1.136921,1.492182,-0.657332,2.601969,1.779184,-0.848870,-0.163577,0.164096,-0.124445,1.301173,0.357186,0.414549,1.251660,-1.205225,-0.890039,0.040964,-0.748222,0.008516,0.368526,-0.266931,1.432120,1.435570,0.583639,-0.946615,-0.021370,0.928794,-0.975347,0.552450,-1.656671,0.140898,0.698874,-0.623317,1.215465,0.424321,-0.027073,0.101876,-0.591096,-1.118839,-0.497485,1.788591,-1.023137,-0.656699
variable_858,0.207984,1.298344,0.780648,-1.006613,-0.588375,-0.543092,2.325617,1.210571,-1.048186,1.423432,1.109905,0.233100,-0.327298,0.181545,1.063669,-1.428657,-0.242518,-0.623358,0.684245,0.080053,-3.130388,-0.677231,-1.323783,0.272677,0.900051,0.520840,-1.096154,1.137586,-2.583065,0.300492,0.163067,0.797351,0.621317,-0.168231,-0.355894,0.799467,-0.464878,-1.344694,-1.272931,-0.650882,0.173849,1.477008,1.865834,-0.145010,1.214728,0.216745,0.892490,0.317217,0.994814,-0.336126,0.610910,0.388594,0.612715,-0.688912,0.091313,0.945159,-0.928013,0.953479,0.366703,1.736575,0.690250,0.171668,0.622148,0.367623,-0.312853,0.472583,-0.480898,-1.972646,-1.139764,0.434744,-0.101263,1.046084,0.461167,-1.042263,-1.620729,0.077714,-0.710100,-0.806979,0.867368,1.581016,0.655055,0.762805,-0.766760,-1.614053,-0.532184,1.143235,-1.373681,1.107852,-0.394562,0.219306,1.078820,0.065614,-0.395643,-0.445740,0.023673,-1.040206,-0.622778,1.340700,2.362783,0.016917
variable_859,-1.877237,0.135069,0.343430,-0.328018,0.475397,-1.364309,0.335381,0.206918,0.771191,-0.271242,-0.433997,0.230319,-0.570833,-0.387259,0.695566,-0.259383,0.370544,-0.248502,-0.934751,1.214579,-0.612700,0.002052,-0.159385,1.050716,-1.106697,1.340958,1.505508,2.475968,-1.313177,0.293595,0.493626,0.488735,-2.632696,0.605812,-0.449627,-0.372818,-1.288926,0.941577,2.545105,0.062208,-0.020361,-0.921105,1.282648,-0.494992,-1.354136,2.022339,-2.656218,0.021182,0.508603,-0.140861,0.726209,0.437749,0.422794,-0.405976,-1.023111,-1.647708,0.104285,-0.173187,-1.351723,-0.569558,0.232665,0.399919,0.276834,1.124971,-0.898035,0.569853,-0.092685,-0.906116,1.339725,0.004744,-0.525293,0.327546,-0.595497,-0.985147,0.680468,-1.062907,-0.999893,-0.998407,0.926584,1.076315,-0.333619,-0.659375,-0.921070,0.139955,-1.396281,-2.235310,1.148442,-1.995966,-0.211262,0.021523,-0.397563,0.505565,-0.866732,0.550062,0.562243,-0.304764,0.448164,1.925217,-0.244469,-0.726387
variable_860,1.374265,-0.624922,0.517525,1.041194,-0.143882,0.881324,-0.409978,0.187254,0.012563,-0.308816,-0.384158,0.202779,-0.401970,-1.567488,0.859010,0.425866,-0.896604,-0.976912,1.024792,-0.245477,-0.105173,-1.602667,-0.915545,-0.339536,-0.095874,-1.270054,-1.662042,0.628659,-2.334142,-0.048546,-1.119701,0.149176,-0.164273,-0.673754,-1.160322,0.051027,0.335355,0.082301,-0.908552,-1.364823,0.621096,0.206598,1.828689,1.655685,-0.824413,0.104664,1.279833,0.584892,0.722384,1.091254,-1.187218,0.157511,0.427438,1.025332,-0.125269,-1.220257,-0.927089,-1.156701,0.833224,0.715784,-0.475695,-0.498670,0.824207,0.556274,0.310155,1.810989,-1.485238,-1.107039,1.930812,-2.229457,0.190892,0.873154,-2.061314,1.244814,-0.041938,-0.843596,0.494330,0.673267,-0.814110,0.080375,-0.078707,-0.456403,0.450025,-1.016123,-0.383514,-1.393799,-0.065607,2.003612,1.038951,0.675756,1.112120,0.347611,-1.040603,-2.125898,-0.349802,0.175012,1.163151,0.665631,1.712366,0.457748
variable_861,0.767845,0.461748,1.330157,-0.931509,-0.578093,0.398289,-0.300209,-0.860516,-2.064205,0.603425,-1.208799,-1.174964,0.927868,0.680306,-0.356690,0.254808,-0.357302,-0.103543,0.220449,-0.614903,-0.326652,-1.776083,0.832609,-0.671552,0.208744,-1.507390,0.724739,-0.689291,-0.070397,0.027111,-0.122589,-0.648406,0.684410,1.105575,0.194377,-0.822387,1.828129,2.122662,-0.512672,1.364077,0.604329,-1.681790,-0.166232,-0.760336,0.838475,0.377030,-1.341219,-0.464292,1.001358,0.147238,0.010228,-0.753924,0.869340,-0.689284,-0.575127,0.442447,0.277027,0.448888,-2.514912,-0.945558,1.659457,1.330492,0.358409,0.219853,0.174904,0.349692,0.605193,0.704968,-0.880972,-1.108555,1.296764,-0.028675,-1.609566,-1.666255,0.816743,-0.414705,-0.026136,-0.806080,0.202999,-1.406279,0.277155,-1.031135,-1.086329,-0.525561,0.348630,-0.073449,-0.977428,0.912972,1.310669,-1.754224,-0.793644,0.755483,-0.309757,-0.886909,-0.536917,-1.094073,-0.756416,-1.626596,1.871411,0.430380
variable_862,0.167100,-0.343761,-2.255080,0.749737,1.321890,0.224224,-0.740372,-0.740183,0.987243,0.517856,0.736725,0.137673,-0.518271,0.665954,0.162159,0.165847,-0.180326,0.057219,0.090516,0.051447,0.916497,-0.623973,0.171321,0.334703,0.223476,0.884887,1.221531,-2.350151,-0.032740,1.825373,0.516337,1.879236,1.181355,0.018760,-1.248073,-0.779301,0.037545,-0.138524,2.523189,-0.960728,0.064525,-0.313188,-1.322132,0.557478,-0.256656,1.568344,-0.513900,-0.924800,0.398653,1.135570,1.007788,-0.054532,-0.881417,0.727017,-0.217549,0.575364,1.033871,0.697341,0.202621,-0.470829,-0.057861,1.072855,-0.465063,0.959620,0.378831,2.217803,0.567262,-2.818039,0.277862,-1.153702,-0.123055,-1.493888,-0.373060,-1.492272,-0.342474,-0.872591,1.025109,1.175638,-2.299574,0.126397,-0.145739,1.062022,0.003723,0.725921,-0.259673,1.901074,-0.249867,0.742642,-0.495454,-0.006927,0.646044,-2.171895,-0.464426,0.585981,0.130964,-0.952039,1.291782,-0.033867,-0.614826,0.853096
variable_863,-1.012272,0.323238,0.036103,-1.176958,-2.992831,-0.279605,1.756607,0.230478,-1.804351,-0.326063,-0.888857,1.815779,-0.508120,1.180553,-0.243015,0.187723,-0.508433,0.585796,0.600517,-0.461136,1.158273,2.168741,0.162259,-0.079730,-0.664324,1.264590,0.923449,0.032213,-0.123794,0.582694,0.033791,0.393773,0.707839,1.847917,-1.111020,0.742303,1.486043,1.120304,-0.567210,0.054352,-1.341630,1.007750,-0.198036,-0.576736,0.969371,0.888634,-0.216617,-0.204541,-0.771329,-0.343999,-0.180035,1.096160,0.065432,0.164499,0.850970,-1.196681,-0.014254,0.597715,0.619943,0.911536,-0.226431,0.047523,-0.893281,1.567948,1.600038,-1.164401,-0.951292,1.139986,-0.099181,-1.405919,-1.736281,1.888390,-0.227377,0.818770,0.144120,-1.788763,-0.773270,-0.329267,0.920954,-0.176449,0.561323,-0.355852,1.879692,0.360900,-0.702546,-2.224563,1.629035,0.473520,-1.337366,-0.815292,-1.291995,-0.385779,1.374956,0.074956,-0.627559,0.905163,0.748835,0.434271,-1.206080,-0.125194
variable_864,0.837783,1.836758,-1.167564,2.388039,0.153061,0.165570,1.035391,2.284599,-0.042744,0.634788,-0.362467,0.876903,0.591042,0.122456,-0.932777,1.723917,-0.481398,-0.050313,0.610020,-0.652814,-0.909852,0.837160,-0.959156,1.600107,-0.918209,-0.600025,0.485231,-0.459491,-1.328334,-0.190251,-1.515859,1.252024,-0.608175,1.254863,-1.212303,-0.163097,0.305357,0.164351,-0.200127,0.688659,0.165250,0.795780,-0.309737,0.955797,0.206515,-1.255400,-1.602072,0.215675,0.093072,1.402208,-0.216485,-0.918506,0.556798,-0.568160,0.716297,-0.577179,0.437605,1.052579,0.581913,0.970108,-0.045522,-0.166966,-0.234596,-0.341410,-1.413295,-0.167181,0.322797,1.220104,0.973730,-0.258355,-0.458498,1.387707,0.821939,0.703795,-0.713230,0.730842,0.112763,-0.494702,0.716555,0.652383,-0.005867,0.709406,-0.613425,-0.848857,0.188870,-0.559656,0.875215,-0.220298,-0.382330,-0.516952,-0.511040,-1.150338,-0.217484,-0.711394,0.438639,0.813535,-0.611870,0.654465,1.281529,-1.537175
variable_865,1.046239,-0.213435,1.218995,-0.238440,-0.765511,0.101102,0.441204,0.323501,2.078348,-2.392236,0.347147,0.673796,1.394697,-0.543200,-1.222469,-1.007482,0.536427,0.525062,0.796885,0.411295,0.681724,-0.694512,-1.458908,0.996288,1.279142,-0.518994,-1.731378,-0.690281,-1.313006,0.207334,2.168189,0.188538,1.084043,1.790466,0.287108,-0.135630,0.375900,0.360242,0.296971,0.208405,-0.148872,1.009137,1.118503,-0.893257,1.316836,0.266383,-0.524641,-1.845118,-0.291658,-0.181522,-0.560429,0.410621,-0.647583,-1.375399,-0.007544,-0.758675,-2.253864,0.059976,0.719132,-1.006054,0.477059,0.305416,-1.071786,0.415618,2.109045,0.673664,0.821484,0.176943,-0.243986,0.233057,1.562612,0.034062,-0.638121,-3.572768,0.090795,0.210530,1.138498,-1.467518,-0.431056,-1.271461,0.631821,1.949775,-1.039619,-0.038344,-0.610597,1.643230,-0.774758,-1.421562,0.233132,0.951605,-1.395985,0.028989,0.452441,-0.050289,-0.087363,1.701025,-1.483752,0.545889,1.287533,-0.899714
variable_866,0.112973,-0.699777,-0.568333,-0.880920,-1.684080,-0.029297,-1.619186,-0.296025,0.513945,-1.579381,-2.563872,0.359933,0.443154,1.263014,-2.373364,-1.448858,-1.327000,-1.215599,-0.826585,-2.382129,-1.805748,-1.440025,0.513415,-2.204116,-1.303022,0.915299,-0.109302,-1.960497,0.173901,-1.982217,-0.447012,-1.071876,0.627930,-0.477903,-1.715109,-3.072465,-1.441305,-0.638443,-0.276172,-0.723975,0.728334,-2.270497,-2.201276,-0.487862,-1.570585,-2.343611,-0.628815,-0.935364,-0.566193,-1.101455,1.948927,1.616920,2.674642,1.049872,0.596992,0.458948,0.701369,1.366995,2.529748,0.324177,2.739281,0.539659,-0.152593,-1.550247,1.182788,0.955406,-0.586074,0.891419,0.403492,1.770060,0.137041,-0.380390,1.077197,2.434897,0.821189,0.144496,0.033627,2.228467,1.352491,1.060225,1.372924,-0.053840,-0.010379,0.213654,1.128623,2.316697,0.336880,-0.282444,-0.606674,1.949496,0.737488,3.031574,0.977379,2.287256,0.110729,0.522965,1.495649,1.157305,1.360916,0.908292
variable_867,-1.158571,-0.079753,-1.202582,-0.734202,-0.934097,0.438172,1.183761,-2.960244,-1.880168,-1.093247,0.407448,-0.913969,1.868232,1.926930,0.768483,1.307314,-1.053549,0.115176,-0.912264,1.034794,-2.210938,0.531469,0.751261,-0.785510,-0.127301,0.725581,-0.142135,0.260604,1.135731,-0.595183,-0.249584,0.699542,0.278259,-0.407676,0.701511,0.120183,-0.137716,-1.377293,1.525764,0.453969,0.182324,0.628391,-0.825131,-0.889132,0.708050,-1.185433,0.779198,-0.686819,-0.211385,0.232727,1.230656,-0.889386,0.532887,0.810289,0.925082,0.014570,1.472399,-1.358819,-0.429434,0.422130,0.408441,-0.137793,0.266273,-0.082623,-1.682388,0.171329,-1.427312,0.069335,-0.378419,0.714461,-0.918127,-0.143149,-0.016297,1.093327,-0.837431,-0.064166,0.238693,-1.273149,-1.755089,-1.985162,0.294537,-0.442238,-0.370700,0.538378,1.310350,-0.374760,0.648478,-0.714899,-1.578685,0.310828,1.212948,-0.427102,-0.253343,-0.515207,-0.275586,-0.346710,0.079306,0.770264,-1.211163,0.610306
variable_868,0.210470,-0.677605,-0.023697,0.926160,0.358330,-1.110863,0.099984,-0.320671,0.751936,1.776059,-0.697105,-1.789041,1.477509,1.104306,1.433654,0.143665,1.160720,-1.166911,0.289435,-0.889525,-0.872378,0.055605,1.866772,-0.596670,0.808888,0.308012,2.275237,-0.965997,-0.677638,1.709392,-0.327544,0.051011,1.886893,-0.817341,0.986194,-0.049032,-0.074619,0.482900,-1.189187,1.203033,2.156631,0.777865,-0.798062,0.356661,-1.119645,1.176737,0.723294,-1.131480,-0.393202,1.987111,-1.028576,-1.728685,-1.578059,2.340178,1.639180,-2.532553,-0.404963,-0.313518,1.003932,1.311587,0.460703,-1.920900,-0.579919,-2.409406,-1.940620,0.135864,-0.247621,0.214742,-1.871449,-0.297449,-1.383160,-0.610243,-0.310011,-0.740710,0.024035,-1.007812,0.253357,0.336861,0.451853,1.488475,2.800554,-0.613497,0.035212,1.231321,0.641137,-0.744074,2.605651,0.040672,-1.317927,-0.157540,-0.008699,-0.390112,-0.491304,0.240538,1.320258,0.309948,-0.396406,0.753362,-0.847833,0.213403
variable_869,1.411661,-1.320157,0.087763,-0.303760,-1.172466,-0.256197,-0.619383,-0.001040,-0.255017,0.577153,-0.697652,0.531171,-0.662324,0.586737,0.047156,-1.581755,-0.477985,1.388483,1.384509,-1.340256,-0.323160,1.990128,0.374455,0.532402,-0.178694,0.630884,-0.440854,0.268517,-0.068180,-0.726255,-0.138630,-1.326243,0.715474,-1.696519,0.347815,0.408721,1.181113,-0.424595,-1.003493,0.313023,1.163871,-2.082204,0.290024,0.763607,0.682021,-0.106126,0.098633,-0.650473,0.572183,-1.537309,-1.949745,-1.342686,-1.108330,-0.303400,0.973903,-2.030345,-1.196828,0.912184,0.053199,-1.124554,-0.495766,-1.095507,-0.535632,-0.345365,2.643590,-1.691550,-0.074665,1.467239,0.486441,1.353591,1.956091,2.004272,0.080065,1.778603,0.538657,-1.280178,1.332210,0.266561,-0.113396,1.216251,0.423157,-0.295851,1.375769,0.804443,-1.654269,-0.116433,-0.170826,0.793327,1.744483,1.259444,-0.501849,1.099971,0.184988,-0.822782,-0.464806,-1.245518,-1.694807,0.021700,0.363625,-0.108326
variable_870,-1.153164,-0.009328,-1.002493,1.081411,0.977278,1.840620,-0.321329,-0.985317,-1.492796,-0.238860,-0.418131,0.114024,0.469469,0.674744,-0.448246,-0.177864,-1.563991,0.359645,0.824918,0.695879,1.368578,-0.038624,0.260343,0.128895,-0.420032,-1.730526,0.561412,-1.693504,0.079992,0.078156,-0.042597,-0.235182,-1.536046,1.156115,0.300290,0.156690,-0.692345,1.242181,0.771926,1.072367,0.004937,-0.158521,0.232993,0.259435,-0.942981,1.612090,-1.405325,0.513702,-0.729314,-0.358103,-0.475745,-0.593635,0.042929,-0.081924,0.111658,-0.680045,-0.751224,0.486335,-0.403705,-1.057041,0.186806,0.902947,-0.243669,-1.491238,-1.723028,-0.936002,0.011673,0.514638,1.259410,2.314120,-1.391357,-1.290021,0.527259,-1.024077,0.862026,0.115336,-0.148409,0.885989,-0.215078,0.355064,0.335594,-0.538965,1.744958,-0.765316,1.062065,-0.823268,-0.084046,0.498436,-1.446476,0.028299,-0.196856,1.722633,-0.002044,-0.360263,-0.614147,1.107619,1.927287,1.243566,-0.297052,-0.507742
variable_871,0.263256,-1.183593,-0.079434,1.090189,-0.191351,0.141693,1.744300,0.249084,1.950291,1.559489,1.005344,1.649863,-1.636896,-0.933920,-1.106907,1.888765,1.964110,0.200027,-0.690496,-1.831980,-0.338983,-0.729185,0.093820,-0.667267,-1.203487,0.316718,0.415667,0.367724,0.017882,-0.528041,0.470998,0.226844,-0.867647,0.392767,-0.731478,0.513905,-1.241296,0.773339,-1.408691,0.552845,1.019775,-0.861809,-1.622401,-0.212737,0.274214,-0.034708,-1.792174,1.349856,0.444430,-1.351224,1.095072,2.061819,-0.123538,-0.703629,-0.369305,1.322058,0.039217,1.219507,0.567000,0.212559,-2.035674,0.441822,-1.638045,-0.239471,0.107599,0.702178,1.160707,0.021324,0.643060,0.219897,-1.202633,0.822469,-0.722703,-0.214906,0.718252,0.151115,1.092425,-1.244865,0.255862,0.495528,-1.698668,-1.781836,-0.961172,0.243895,-0.394839,2.230488,0.128883,-0.122529,1.130498,0.257042,-2.364260,-2.405905,0.503265,-1.754101,-0.576029,-0.934205,1.449807,-0.119691,-1.612792,1.124591
variable_872,0.452211,0.426017,1.145000,-0.684147,0.063469,0.893479,0.213568,0.454821,0.532580,1.838340,0.597222,-1.350843,-1.436178,-0.080278,-0.783897,-0.685564,1.031848,-0.656706,0.042237,1.353460,-0.775822,-2.088809,-2.631996,-1.831633,0.018301,-0.192785,-0.479958,2.680060,0.168135,-0.623709,-1.306398,0.108967,0.326251,1.413082,0.015481,0.132502,-0.721623,0.063466,0.474872,-2.381291,0.128791,0.741327,1.627301,-0.799078,1.033003,-0.969557,0.560080,-1.627792,-0.753681,0.373215,-0.136250,-1.284477,-1.234636,-0.525627,-0.100929,1.406587,0.169391,1.151115,-1.528667,0.522183,0.175763,2.147559,1.486703,0.700064,0.194550,-0.531827,-0.717449,1.942231,1.065318,-0.591913,-0.749989,0.765077,0.962359,0.619029,-0.748168,-0.509372,-0.690030,0.937245,0.667174,-0.006866,1.906824,-0.812611,0.650194,2.317031,0.879273,0.475566,-2.783767,-1.179095,0.654294,1.512742,1.659239,0.220863,-1.664359,1.160181,0.725594,-0.650082,0.471527,0.197287,-0.328334,-0.916716
variable_873,-0.267695,0.481310,-1.576383,1.213408,-0.064968,0.313439,-1.256859,0.666483,-0.815001,-0.468196,0.679284,2.957638,-0.775822,1.667953,-0.609670,0.499121,-1.776035,-1.381578,0.433435,1.189330,1.113411,-0.092893,-0.860813,0.306277,-0.057337,-1.406564,0.334830,-0.006853,0.161812,-0.231552,-1.811183,0.702929,-0.318441,-0.533072,-1.360591,-0.397116,1.675874,1.478579,1.355740,0.803737,-0.530770,0.059772,-0.042341,1.197270,-0.272679,1.795733,0.813660,-0.591439,-1.125450,0.087316,-0.601185,0.994409,-0.318682,-0.875820,-0.776222,-0.658492,-0.292859,0.084100,-0.074616,2.262388,0.371901,0.702033,0.839882,-0.674573,-0.159850,1.034399,0.124206,0.746971,-0.249211,0.744761,-0.453371,-0.200947,0.164498,1.407971,0.282437,-0.246766,1.396309,-1.124937,2.259686,0.187538,-0.149484,0.258061,0.098000,-0.427972,0.517747,1.718765,0.637077,-0.212205,-0.979081,-0.742079,1.185278,1.485950,-0.210949,-0.428644,-2.076306,1.143114,-1.117696,1.029555,-0.460967,1.716458
variable_874,-0.039715,-1.579407,-0.864133,-0.676897,0.220725,0.201343,-0.150551,1.028262,0.756967,-0.079840,-0.420044,-0.901925,-0.891661,-1.441773,0.111337,1.149367,-1.054805,-1.808521,0.422437,-0.862764,0.660072,-0.512298,0.552120,-0.488180,1.444322,-1.221955,1.327282,0.033720,-0.492561,1.377844,0.859293,0.638450,1.030154,1.482003,-0.158684,1.772248,-0.284621,0.449719,1.215551,0.409670,1.489465,0.500602,0.331532,-0.002036,0.903190,-0.506143,0.735110,-0.053014,-0.200984,0.171580,-0.721152,-0.619225,0.563238,0.022764,-0.223444,-0.970439,0.955477,-1.716491,1.394709,-2.434392,0.773074,0.423667,0.200494,1.857900,0.686410,0.113769,0.945877,2.018261,-0.923481,0.645097,-0.632366,0.240033,-1.472990,-2.111875,0.597297,0.374701,0.605121,-0.482571,0.424121,-0.374854,0.627655,0.275691,-1.086021,0.396636,1.682342,0.697520,0.706793,0.061592,1.184822,0.018581,-0.733561,-1.548701,-1.418382,-2.574022,0.710788,-1.498534,-1.946923,0.519074,1.123137,-0.095195
variable_875,-1.249971,-1.280529,-2.414325,-0.943702,-1.253492,-0.159773,0.344012,-0.600075,-0.923324,-0.859772,0.758480,-0.554753,-2.310883,-1.849171,-1.072711,-2.382918,-0.408514,-2.059618,-1.663499,0.174343,-0.621345,0.060058,-0.700436,-2.077685,-0.776704,-1.041171,0.778331,0.632604,-0.820169,-2.267559,-0.245227,0.430510,-1.476462,-1.148680,-0.211873,-0.873993,-1.283773,-1.408095,-0.331081,0.114088,0.378149,0.451397,0.386297,-1.204858,-2.581008,-1.692735,1.137688,-0.990429,-2.093290,-0.847661,-0.235282,0.828383,1.087977,0.911544,-0.518543,1.818527,0.328892,0.006081,0.711957,-0.302571,1.273963,0.473682,0.133460,0.294933,1.356806,-0.536517,0.565139,1.040331,1.868346,0.093784,1.564316,0.023500,1.143629,1.380500,1.985563,-0.141189,0.260309,2.049074,0.476489,2.612198,0.940230,1.480899,1.744646,-0.924331,0.668468,0.980972,-2.096312,2.129288,-1.775340,-0.026596,0.315391,2.162668,-0.550053,-0.107215,0.090845,1.941367,1.681193,0.937535,2.064158,0.252148
variable_876,-0.743430,-0.886600,0.817411,0.807382,0.260788,-0.756536,-2.056651,-0.444863,0.397429,2.399611,2.128317,-1.505447,-0.724188,1.455790,0.539710,0.107615,-1.472054,-0.662319,0.082063,1.007183,-1.620074,-0.570900,0.323367,-0.632848,1.267690,0.112618,-0.754220,0.950859,0.134868,-0.079995,1.158679,-0.314728,-0.078452,-2.222734,-0.990787,-0.443232,-0.564626,0.308670,-1.884732,1.380881,1.950633,2.260024,0.336186,0.591020,-0.266687,-0.301545,-0.381569,0.119104,0.888158,1.322777,0.169192,-0.562140,-0.373307,-0.900626,-1.446113,-0.953502,-1.407490,-0.430166,-1.249911,-0.226372,1.113068,-0.337164,1.277652,-0.215964,-1.685670,-0.138181,-0.789924,-0.863841,1.199273,0.338685,-0.439937,-0.622225,-0.769239,0.529723,-1.962534,2.255800,-0.515697,-0.917807,0.756132,0.241468,-0.713261,-0.111996,-0.373593,2.025140,-0.300437,0.993821,-0.772744,-0.269134,1.310534,-0.928046,-0.129586,0.759492,-0.527388,0.571105,1.305032,0.371858,0.885566,0.451155,0.342532,0.233402
variable_877,0.103908,1.361861,0.916166,0.042514,0.054528,-0.027296,-0.791239,0.017627,-0.030913,-0.656995,0.722489,-1.236173,-0.778542,-0.804210,-0.006917,-0.503429,0.486959,-2.159009,-0.190260,-0.221646,2.425545,-0.710599,0.189280,1.062152,0.701120,0.223488,0.030886,-1.735564,-0.012466,-0.692653,0.088704,0.284088,-0.070087,0.730695,0.125992,0.021961,-0.391743,0.501746,0.417565,0.250785,1.743463,-0.066060,0.367815,1.388561,-0.291047,0.777625,-0.893468,0.102095,-0.464541,0.019678,1.624435,-0.097498,-1.461377,0.420822,1.816325,1.085387,-0.450533,1.511398,-0.515838,0.824051,1.827700,-2.563668,-1.231641,1.226734,0.983766,-0.280006,-0.307003,0.998624,-1.010831,1.123114,0.167211,1.830095,0.925911,-2.529394,0.230896,0.166645,-0.118146,-0.023500,-1.176090,-1.975716,-0.489949,-0.696662,1.411654,0.003252,-1.164825,-0.054553,0.155524,2.174296,0.064568,1.675679,0.565338,0.695905,-0.394306,0.387977,0.359550,0.658975,-0.133656,-0.929861,0.224231,-1.681416
