variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_703,0.372530,-0.739910,-1.108802,-1.182857,1.796889,-0.916137,2.238385,0.592014,-0.427717,0.133107,-0.172763,-1.253438,2.699523,-1.444483,0.400445,0.744593,-0.589942,1.841325,0.318125,0.038803,-2.770258,1.763518,-1.421490,1.407073,-0.549968,-1.300954,0.680502,2.811077,0.013030,1.189050,-0.690247,0.470482,-0.496038,-1.917214,0.054940,1.624324,-0.559343,-0.851837,1.434544,0.149302,1.052264,-0.468850,2.356873,0.245083,0.211271,-0.819879,-1.631102,0.261376,-0.372468,-0.374701,0.244810,-0.148911,-0.409564,-0.517659,-1.743157,-0.192389,0.943855,0.943707,0.795203,-1.060617,0.929789,0.756487,-0.235536,0.656047,-0.115791,1.940022,1.820790,-1.265466,0.901006,-0.008608,-0.545250,0.852657,1.533743,-0.443223,-0.205184,-0.155571,0.920817,-0.107413,1.886393,0.311141,1.332067,-1.193399,0.519059,0.431339,0.194465,-0.574314,-1.001792,-0.606042,-1.072539,1.278279,-0.998983,0.791877,0.427255,-0.949925,-1.887053,1.792872,0.764475,0.973216,-0.648476,1.978654
variable_704,-0.178437,-1.491134,-1.137436,0.725717,-0.211197,-0.507259,-0.173916,-0.021854,-0.013394,-0.682358,-0.219226,1.151964,1.069021,0.240369,0.431251,-0.422308,0.011590,0.749490,-0.251463,0.002205,-0.412686,0.266215,0.139296,0.622326,-0.468636,2.073761,-1.069557,1.340330,-0.336969,-0.173692,1.612374,-0.215079,0.558078,-0.515700,-0.516290,-0.818685,0.524004,-1.599514,-0.089159,-0.678659,1.035654,1.399582,-1.836049,-0.202526,-0.297381,2.221750,-1.142618,-0.240954,0.570225,0.094547,0.777785,-0.282953,-0.555628,1.408167,-1.602108,-0.534598,-0.645143,0.543373,-0.567641,1.176168,-0.895621,-0.972558,-1.063199,-2.404340,1.100463,0.999495,-0.190255,-0.651640,-1.383841,0.696829,-0.273527,-1.677880,0.669279,-1.345932,-1.787715,0.114520,-0.518238,-0.137137,-0.982554,0.157715,-0.053920,-0.328926,-0.730455,1.209853,0.210649,-0.052825,2.450381,1.058604,-0.583655,-0.749294,-0.375600,0.065141,-0.885861,1.122397,-0.460825,-1.223942,-3.069241,-0.092335,-0.738859,-1.204969
variable_705,-0.537128,-0.171910,0.091035,-0.627770,1.320205,-0.401128,1.707927,-0.045750,-1.094030,1.589238,1.609478,-0.517149,0.252684,1.347764,-0.346069,-0.989285,-0.744571,1.343319,2.286296,1.299114,-1.179647,1.260358,0.069463,-0.219715,0.769207,-0.620166,-0.304496,-1.465669,-1.843838,-0.233236,1.506298,-1.126601,0.905480,1.921327,-0.479627,0.533371,-0.383620,-0.803514,-3.208112,0.631163,0.070331,-1.140147,1.164823,-1.653351,-0.120304,-0.317283,-0.943382,0.235711,2.592026,1.578324,-0.140998,-0.356381,-1.365018,-0.579960,1.982409,0.609799,0.468526,0.503147,-0.988524,-0.790418,-1.112512,-0.132880,-0.162095,1.717211,1.786150,-0.015798,0.255558,1.036544,-1.914872,-0.263451,-1.255361,0.127919,1.747040,-1.381222,-1.051558,-1.539570,1.393963,-0.702155,-0.787084,-0.743298,-0.055568,1.787300,-0.132437,-2.470480,0.481224,-0.130599,0.802965,0.310275,0.944846,-1.021022,-0.841892,1.788516,1.691219,-0.387534,-0.294522,-0.012158,0.890050,-0.506533,-0.253302,0.086619
variable_706,0.271021,-0.526981,-1.207766,-1.325510,-0.551184,0.677021,0.082935,-1.764105,-0.674015,-0.460223,-2.210532,1.890971,-0.559431,-1.004067,-0.889187,-0.777024,-1.221560,-0.154347,0.697308,-0.147352,2.282425,-0.756734,0.075978,-0.038638,-0.913293,0.702096,0.230271,0.661547,1.618132,-0.009974,1.434471,-0.289433,-0.467620,-0.335543,1.448920,-0.398631,-0.705045,-0.673645,1.821783,1.340969,2.668460,0.741616,-0.595983,0.048490,1.037536,0.824492,0.024409,0.167904,-1.063236,3.076132,-0.378327,0.706819,0.406121,0.981537,0.684642,-1.047060,1.419695,-0.286010,-0.051521,1.246528,-0.879096,-0.026308,0.274279,0.797036,0.627333,-0.531424,-0.208650,0.412751,1.290660,1.603671,0.243964,-0.680824,1.014352,-1.638771,-0.207673,0.218035,-0.185103,-0.458398,-1.579642,0.536272,-0.721837,0.411534,-0.088337,-0.790733,0.011985,1.377090,-0.491382,-0.041352,-0.465609,0.594260,0.321956,-0.083089,-1.082709,-0.632714,-1.251385,-0.369153,-0.540713,-0.904688,-0.287862,-0.530127
variable_707,0.657718,-0.766124,1.628032,0.171225,0.558811,-0.901236,-0.628611,-0.987534,0.784194,1.595507,-0.472833,0.958667,0.596722,0.446419,0.520032,0.913977,-1.338256,0.297723,1.043419,1.197752,-0.127847,-0.467739,0.206751,-0.088713,1.052853,-0.743803,-1.845635,-0.036836,-0.213991,-0.782418,-0.232475,-1.262542,1.081965,-0.178240,2.257395,-0.785152,1.929052,-1.811107,0.457527,-0.189184,-0.382216,-0.481993,-1.018264,-0.590456,-0.390424,0.495927,-0.962049,0.091701,-0.926016,0.113181,1.104512,-0.391416,-1.492278,-0.696418,0.330928,-0.482802,0.665757,1.845286,0.371691,0.574449,-1.594097,1.923046,0.015639,0.278879,1.514197,-0.986824,-1.325305,1.100086,-0.220725,1.075896,-0.214433,-0.136856,-1.146881,0.705819,-0.225448,0.457222,0.102108,-1.298904,0.401854,0.130024,-0.528492,-2.149354,-1.334341,0.000391,-0.758463,-1.206187,0.231306,-0.976369,-0.357250,-1.753226,-0.458800,0.996983,-1.436072,-2.128160,-0.726454,1.217947,0.966279,2.743413,-1.205176,-0.212405
variable_708,1.297075,0.063379,-0.937700,1.104393,0.124657,0.347603,1.117196,-1.219470,0.245388,1.198505,-0.117128,0.736104,-0.441234,1.060911,-0.481147,-0.365298,-0.670116,0.489711,0.669134,-1.447444,-1.251115,-0.156847,-0.146120,0.739635,-0.727890,0.110460,0.489811,-0.851660,0.119766,2.441743,-0.237747,0.114850,-0.863162,1.034535,0.855435,0.657870,-0.741775,0.071339,-0.228041,0.173375,-1.149538,-1.530282,0.248304,0.023362,0.578621,0.040922,-2.077824,0.297271,-0.436381,-1.083918,-1.880353,-1.576263,-1.923119,-1.253412,0.688738,0.134901,1.549955,-0.448920,-0.874707,1.455408,0.028171,-1.793795,-0.145075,0.178911,-0.647928,-0.081264,1.529986,0.013852,-0.886971,1.295017,-0.567398,-0.077321,0.716513,1.296586,0.219779,1.233245,0.411091,0.487382,1.306138,0.325569,-0.647343,0.270054,-0.413276,-0.757263,0.243361,0.501516,0.905567,-0.573740,0.696622,0.025211,-0.894214,0.999409,-1.488416,0.748819,0.455212,-0.375607,-1.206504,1.397193,0.721587,-0.022407
variable_709,-0.797943,-0.009494,-0.261885,-1.010295,1.533740,1.934663,1.084575,1.113741,1.162691,-0.530984,0.289621,-0.401804,-0.141883,-1.585034,-0.308475,-0.595664,0.223065,1.289578,0.729212,-0.224142,2.718196,-0.419740,-0.072939,-0.135090,0.417216,0.595508,0.661484,-0.889156,0.768219,0.469467,-0.837655,-0.597380,1.217618,-1.346675,0.807980,-1.602916,0.762412,-1.194208,-1.327726,-0.640182,1.214765,1.418142,-2.405355,0.548567,-0.992167,-1.090070,0.645371,1.381937,-1.079661,1.323305,-0.881799,1.446458,-1.097399,-1.062258,0.464327,-1.074340,0.695976,-0.523025,-0.776163,0.211497,1.198375,1.180243,0.276987,1.079021,-0.230619,0.895470,-0.270930,0.344001,-0.919795,0.309225,0.204676,-0.189971,-1.066374,0.906028,0.272139,0.616402,-0.720850,0.536443,0.256130,-0.994371,0.095168,-0.388119,0.251877,-1.603394,-0.547787,0.860945,-0.722887,1.267320,1.045414,-0.578905,-0.673090,1.225200,0.028983,-0.831181,-1.584073,1.323545,2.733913,-0.032137,1.594948,-1.241842
variable_710,2.561784,0.034728,-1.239982,-1.752833,1.532087,-0.074245,-0.619744,-0.271832,-0.461942,-0.461156,0.461175,0.100899,-1.365518,-0.455984,3.080184,1.807895,0.359894,0.552223,1.003297,-0.368384,-0.674254,1.083834,0.773702,0.923923,-0.224823,-0.607931,1.180563,0.858991,2.105844,-0.388186,0.206079,-0.626692,0.336689,-1.239434,0.078540,1.787994,2.198611,0.452090,0.157754,1.913980,-0.028412,-1.146717,-0.881584,0.326461,-1.052679,-0.474069,0.185031,-0.043845,2.015364,-0.649125,-1.022854,-1.774615,-1.751165,2.223820,0.812649,0.266941,0.724166,-1.268089,-0.339491,-0.322315,0.484339,1.284715,-1.161395,0.764197,0.481980,0.549262,0.628647,2.253231,-0.701743,0.258997,0.909390,0.377433,-0.181544,0.231580,-1.797402,1.046942,0.134768,-1.488730,-1.046760,-0.560339,0.280600,-0.154875,0.548094,2.862274,0.217414,-1.855587,-1.237337,0.221419,0.734233,0.125845,-0.316553,-1.184893,0.753819,-2.350438,-0.756319,-1.938179,0.030979,0.667901,-1.271237,0.302844
variable_711,0.220845,-0.546077,0.005676,-0.748466,0.340028,0.286580,-0.542308,-0.329399,-1.359392,0.173793,0.081867,1.145369,1.103714,-0.748327,-0.263230,1.349427,-0.725690,0.651379,1.255901,0.999300,-0.304240,0.405709,-0.346059,0.306655,-0.739402,1.474690,-0.180942,-0.414678,-0.050456,-1.718117,0.910406,-0.666374,-1.207182,0.168157,-1.132180,-0.133378,-0.990379,-1.197945,-0.267266,-1.075687,0.283783,0.025106,-1.391349,-0.177855,-0.368202,1.884488,-0.283203,1.055693,-0.843308,0.807829,0.684420,0.032593,2.440062,0.918297,1.496491,0.741650,-1.140335,-2.422643,1.215354,-0.170570,-1.612569,-0.861897,-0.454967,2.840056,0.962737,1.382114,-0.088835,0.284347,1.552968,0.449464,1.016677,0.310820,-0.650260,1.051715,-1.621489,-0.435480,0.031825,-0.294182,2.201806,-0.083961,1.438917,0.511838,-0.877164,-0.494748,-1.463311,-0.678509,-1.121160,-1.388163,1.722103,-1.323965,-0.472983,0.388964,2.210013,-0.122457,-1.376017,-0.084551,0.404296,0.282475,-1.101649,-0.881268
variable_712,0.134723,1.028199,0.025023,-0.622254,0.062014,-2.081607,-0.140372,0.351905,-0.826618,-1.427917,1.192973,0.225909,-0.473350,1.501159,-1.778042,-0.994108,-1.650744,-0.400420,0.172905,-0.267846,2.192664,0.568876,-0.825272,-0.596082,0.556582,-1.494827,-0.191904,0.284136,-2.586997,-0.039427,1.126513,-0.439478,1.005464,-1.253189,0.230370,0.092285,0.207528,-0.412188,0.873563,-0.435572,-1.271278,0.708835,0.132541,0.167867,0.324172,0.110874,0.763345,-2.330740,0.787121,0.286976,0.331110,0.438912,0.654754,2.046232,-0.609239,-0.071964,-1.875144,-0.196888,0.501783,0.312603,-1.179391,0.174873,0.964658,1.314733,-0.578498,-1.367997,0.310139,-1.325847,0.241495,-1.172162,0.902566,-1.078907,1.096663,1.230378,1.553791,-0.130005,0.164810,-0.121912,-0.678971,-0.717649,-0.865056,-0.717879,0.244504,-0.174516,0.280148,-1.518165,2.233872,-1.284944,1.383569,-0.808389,-0.426446,0.116051,1.445811,1.815926,-0.420085,-2.083473,-0.513376,1.226003,-1.719957,0.236082
variable_713,1.549997,-1.816420,1.451969,0.393870,1.785148,0.443174,0.492655,-0.061962,1.191656,0.903682,0.012542,-0.569901,0.694607,-0.483646,-0.772062,-0.025043,-1.215413,1.056021,-0.608534,0.149430,0.269467,1.375167,0.191881,-0.530566,0.021860,-0.023151,1.627908,-2.442992,-0.224626,-2.205944,1.251147,0.819964,-0.405949,-0.023111,0.058756,-0.010741,-1.116532,1.372383,0.465661,-0.457023,0.295307,0.245457,0.620889,0.281140,0.757035,0.869424,-1.332359,0.748570,0.333290,1.221493,-1.096366,-0.209402,-0.387454,0.320302,1.479337,0.567696,-0.607497,-0.596180,1.869309,0.389070,-0.948744,1.428327,-0.217185,-0.406073,1.034018,-1.181684,1.956825,-0.664261,-0.607109,2.260934,0.605571,-1.188203,0.004857,-2.333779,-0.934763,-0.101102,0.965925,-0.867191,-0.928331,0.004369,0.517842,0.349100,0.368956,1.076328,-0.699701,0.202122,0.654558,1.190770,0.129769,0.271242,1.282909,-1.006167,-0.024017,-2.301176,-0.832401,1.862990,0.146044,0.377288,0.200108,0.697286
variable_714,0.816860,-1.239708,-1.126071,1.395144,-0.144953,0.244337,-1.590143,0.215006,0.833549,-0.954953,1.228412,-1.195480,-1.323866,1.364403,0.182674,0.153096,-0.135493,0.076151,0.205637,-0.895103,0.459094,-1.222539,0.425421,0.423215,0.042616,1.307536,0.990976,0.622711,0.321222,-0.629999,-0.297141,-0.340003,0.109799,0.481734,0.027520,2.176523,1.206326,0.171788,-0.675790,0.353202,0.629369,-0.226641,0.353715,0.722212,-0.696522,0.978911,0.785092,0.551945,1.796051,-0.504382,0.436975,-0.436646,-1.151817,1.076007,-0.170289,1.139735,0.256024,-1.463746,1.100102,-0.666616,-0.733992,0.358888,0.606725,-0.376095,-0.053123,1.422456,0.120334,1.498743,-0.469710,0.100767,0.276648,-0.589677,-0.550198,0.803495,-1.698032,-0.529589,1.175449,2.227098,-1.171987,0.248859,-1.524896,-1.651933,1.005683,0.147043,-0.511640,-1.834225,-0.335378,0.977850,2.130086,-0.600940,0.070555,-0.331253,0.506088,0.628570,0.742965,-0.162903,1.033911,-1.029288,0.711038,-0.761069
variable_715,-1.073353,0.037277,0.298237,-0.281303,-0.313243,0.100878,0.577011,-0.334813,-0.860890,-0.155203,0.680938,0.137857,0.293348,0.786564,0.962123,-0.534309,-1.569084,-0.948161,-0.410648,2.297659,1.162463,-1.462157,-0.026898,0.236092,-0.731829,-0.283235,-0.394828,1.544445,-0.720135,-1.664358,-0.781373,1.158808,-0.131021,-1.198178,-0.134322,-1.952640,-2.651173,0.204575,0.621743,-0.115467,-2.282572,-0.079353,1.066602,-1.373777,-0.873982,0.658777,-1.080269,1.498555,1.371692,0.031865,-0.476936,0.609571,-0.730047,-1.685810,-0.648933,-0.731697,-0.953938,-1.870086,-0.072800,-0.365192,-2.663247,-0.530117,0.491841,0.101524,1.148258,-0.039505,0.409282,0.274450,-0.236782,-0.575669,0.332777,0.051183,1.113312,1.715734,-0.250129,-0.516201,-0.005704,0.977449,1.049777,-0.695710,0.341969,-0.276949,-0.655711,-1.188174,1.590708,-0.160362,0.093727,-1.256189,-0.662495,1.445286,-0.411969,-0.859932,-0.124321,0.152044,-0.461199,0.938646,0.739667,-0.027920,0.965217,-0.953308
variable_716,-0.254693,-2.882176,0.574411,1.394722,2.047563,0.582571,1.024053,-0.296428,0.317337,0.066205,0.237523,0.228048,0.334350,-1.574685,0.441173,-0.013242,0.739367,-0.960140,1.814948,0.251447,-0.826383,0.863901,0.281281,-0.297907,-1.243915,-1.145245,0.021726,-1.031595,2.152808,-0.503296,-0.308367,0.025428,-1.437990,0.057715,2.776332,-0.644100,-1.183517,0.756445,1.121783,0.993760,-0.755217,0.085169,0.506157,0.430791,-1.244978,-0.120296,-1.025230,1.126466,-0.599113,1.137396,-1.310197,2.090437,0.684362,-0.526912,0.280603,0.466069,-0.068298,1.871400,0.969549,-0.046461,0.739575,-0.282288,-0.172390,-0.523244,-1.773594,0.284838,-1.185171,-1.504251,-1.209472,0.886778,-0.678051,-0.758192,-1.068113,-0.675810,-1.043706,0.153420,1.765802,0.277626,-0.070671,1.816185,0.557302,1.463048,-1.064068,-2.001769,-1.191503,-0.638438,-0.094450,-0.930206,-0.393367,-0.487651,0.071354,1.285011,-1.385618,-1.941673,0.699470,-0.401243,0.474436,-2.395908,-0.391671,-0.742792
variable_717,1.171514,0.052455,1.438106,-0.293925,-1.000333,1.489489,0.413862,-0.202757,-1.874369,0.808881,0.220220,-0.683755,-0.269335,0.496730,-0.152551,0.078561,-0.979820,0.353705,1.060070,0.214114,-0.737253,0.377225,-0.110296,-0.699300,-1.072421,0.100318,2.298970,-0.560130,0.570973,-0.875769,-0.391812,0.312408,0.371923,-0.607729,1.654062,0.889918,-0.749366,-0.349196,0.207554,-0.100585,1.728747,-0.324195,0.771906,0.202017,0.664492,2.220606,1.670204,1.441434,-0.305707,-0.951864,1.964484,0.419297,0.496760,-0.174029,-0.194097,-0.245182,0.611680,1.883703,0.737559,-1.060239,-3.095160,2.495568,2.805927,-0.697667,1.301571,-2.674346,-0.397864,1.415927,-0.030097,0.494278,-0.809546,-0.491425,-2.770479,0.128822,2.458922,-0.246438,1.369845,1.460277,-1.251569,0.855283,0.559708,-1.251354,0.803186,-0.990093,-0.957661,1.267649,-0.028508,0.068866,-0.320255,-2.422395,-0.321099,-1.170069,-0.902733,0.005102,0.526261,1.503398,-0.149233,0.781925,0.454520,1.360565
variable_718,-0.358721,1.464190,-0.808434,0.919343,1.016208,0.918994,0.619701,0.148362,1.281926,-0.483537,1.712823,-0.157609,-1.277685,-0.159394,-0.395570,1.462917,-0.413461,0.346190,-2.605156,-1.126601,-1.414378,-2.425919,0.320533,-0.701977,0.602222,1.332014,0.321806,-0.529002,2.015651,-1.412316,1.058365,0.132426,-0.525621,-0.145502,0.714092,0.529415,-1.329197,-0.841228,-0.064610,0.721990,0.371914,-0.590497,-0.048900,0.346231,1.616748,-0.882816,2.220973,0.046053,-1.219527,-1.107432,1.295560,-0.022042,1.129523,0.014094,-0.360000,1.937584,-0.653729,-0.262969,0.038875,-0.172913,0.685787,0.387751,0.429300,-2.104860,-1.434632,1.845490,1.386696,2.041072,-0.422047,0.535369,0.433819,1.238680,-0.334545,1.123286,-1.081584,-1.263326,-0.084620,1.251022,-0.183104,-0.435656,1.117236,-0.471972,-1.047636,0.750781,0.115851,1.662733,0.566755,0.073125,0.301129,0.145781,0.958602,1.898206,0.837759,0.797591,-0.480773,1.178644,0.515816,0.452966,0.751110,-1.073054
variable_719,0.553524,2.292382,0.539303,1.689839,0.225069,0.069186,0.566690,-0.619168,1.406998,-1.820505,0.011728,0.789949,-0.340749,0.632004,-0.104934,-1.352341,-0.672917,1.622747,-1.327942,0.610345,0.223518,-0.257741,1.216156,0.392914,0.339605,0.986830,0.036811,-0.061538,-0.632257,-0.488279,0.167689,-0.547876,-0.936287,-0.939538,0.669856,-1.977583,0.687073,-0.206172,-1.664773,1.520839,0.388477,1.113190,0.380934,0.895103,-0.903021,-0.324260,-0.729811,-0.471772,-0.113947,-0.637663,0.929242,-0.409788,0.930792,-0.538657,0.641107,0.444423,2.095820,-0.927949,0.489668,0.151208,0.539928,-1.482180,-0.252862,-0.587268,-1.130402,-2.998840,-0.322471,-0.763409,0.330471,0.669178,0.446830,-0.062978,-0.342646,-0.079507,-1.066114,1.170926,-0.086680,0.989469,-1.291670,-0.057801,0.459178,1.224533,-0.567233,0.673250,0.806984,1.081003,2.336690,0.085922,0.688212,0.341775,-0.491279,-0.384876,0.996996,0.729598,-0.901118,0.997361,0.435612,-1.357983,-0.814383,-1.206930
variable_720,-1.178783,1.670952,-0.211915,-1.639576,-0.941078,-0.922409,0.632449,-0.434517,1.087546,-1.075410,0.668960,-0.152485,-0.059130,0.804969,0.966770,0.479778,1.391573,-1.869780,0.095049,-1.154231,0.655538,-0.616467,0.130470,-0.958880,-0.469254,-1.032821,-0.128405,0.101776,1.003278,0.372600,0.333177,-1.460274,-0.227409,0.081102,1.154129,0.930024,1.563743,-0.302261,0.556633,0.253689,0.132997,-0.425205,-0.868986,0.520859,0.490190,-0.540645,-1.159395,-1.146509,-1.371502,0.385185,0.519579,0.037250,-0.933308,-0.078423,-1.062802,0.488407,0.584121,-0.137742,-1.026460,0.292795,0.464814,-0.788820,0.063348,-0.229128,1.609725,-0.050484,-0.700542,1.254140,0.861888,-0.066398,1.587939,-0.408980,0.699744,0.450627,0.183375,-0.847989,0.400846,-0.130617,0.720428,0.175830,-0.850803,-0.932441,1.114411,-0.604629,-0.229871,-0.850119,-0.740827,0.802930,-0.035019,0.040648,0.934793,1.173266,0.218582,0.864028,-1.057573,0.090168,-0.568237,1.265989,-0.515668,0.856968
variable_721,0.666164,1.010006,1.599741,0.171117,-0.858738,-0.320501,0.582170,0.856366,-0.404751,-0.373911,-0.438654,-1.970311,-0.297098,0.453884,0.651728,1.827680,0.099156,-0.462280,0.553795,-0.315360,1.874378,0.189146,0.604698,1.327006,-0.259428,2.150315,1.085647,-0.410168,0.297980,0.083283,-1.472292,0.243897,0.217312,1.649999,-0.155526,-0.721517,0.596551,0.279801,-2.808578,-1.411532,-1.207562,-0.858773,0.124677,-0.435762,-0.057692,1.376986,-0.914890,-0.519188,0.235982,0.072427,0.461898,-1.640518,0.481543,0.449982,-0.880740,-0.418771,-0.600787,0.096619,-0.014372,-0.143526,-2.786706,-0.983866,-0.047764,-0.292244,-0.066821,-0.694874,0.054631,-0.634032,-0.465345,1.116523,-1.745466,-0.619376,-0.394430,1.106318,1.487746,0.477896,-0.359057,-1.426649,1.098122,-0.563817,-0.100287,1.159259,0.431684,0.228773,0.541552,-0.548328,-0.871884,-0.299962,0.110688,-0.657920,1.902509,-0.025621,-0.238285,-0.215581,1.250191,-0.310179,0.079269,-0.167696,0.006947,0.005298
variable_722,0.460901,1.000752,1.198838,-0.415466,0.098041,-0.553298,1.298890,-0.726385,-0.362700,-0.155928,1.097833,-0.406860,0.434864,1.338869,0.817296,-1.810741,-1.770923,-0.421539,-1.116648,-0.422623,-0.441499,-0.559936,-0.056420,-1.366876,0.321451,-0.995886,-0.341280,-0.725034,-0.700136,0.813898,-1.149318,-0.032025,-0.064624,0.010537,-1.145437,0.481241,-0.731795,-2.375772,1.078378,-1.734277,0.339707,0.354689,1.172655,-0.209114,0.513969,1.095769,-1.133237,-0.590384,-1.534006,-0.193834,-0.154937,0.452477,-1.958492,0.795245,-0.564007,-0.021723,0.151068,-0.355485,-1.328554,0.603158,0.482784,-1.535479,-1.047335,0.165446,1.202723,1.585293,0.306641,0.220073,2.361882,1.226358,-1.488476,-2.157775,0.950253,-0.208328,1.738451,0.234171,-0.310212,-0.729313,-1.128585,0.081048,1.068424,1.097224,0.059084,-0.010148,-0.519689,0.971941,-1.550694,0.258941,-0.172967,2.355531,0.684525,0.261164,-0.232273,-0.395678,0.468238,0.176126,-0.456973,0.112620,0.509579,-0.010013
variable_723,-0.550930,-1.094613,1.064241,0.058031,0.446589,2.640950,0.942579,2.598955,-0.604580,-1.467165,-0.069707,1.898844,1.168566,-0.598118,-0.637642,1.382583,1.958534,0.009735,0.984555,0.676937,0.379095,-0.030481,-0.895688,-0.132911,1.289901,0.583696,-0.734609,0.271728,-0.041793,-0.157327,-1.028593,-0.814264,0.230261,0.237056,0.637670,-0.274592,0.970176,0.783217,-1.759517,0.115376,0.693372,-2.039374,-0.682608,-0.466831,-0.130057,-0.069740,-1.269834,-0.946111,-0.150626,0.402101,-0.988467,-0.248226,-0.852652,0.792092,-0.109457,-0.653153,0.017625,0.464080,-0.117641,-0.244269,-1.197463,-0.925441,1.422811,-0.620342,-0.089406,-0.057386,-0.965306,0.764836,-2.424604,-0.034048,0.850951,-0.079937,0.409558,-0.435875,-0.498204,0.090852,-1.008356,0.171601,0.887809,1.281063,0.645922,-1.154529,0.204755,1.290617,1.655008,-0.032559,0.541135,1.969181,0.728191,1.306277,-0.865923,0.348725,-0.040229,-0.037302,-0.393373,1.922063,0.595680,-0.430857,-0.218272,1.021560
variable_724,-0.045758,0.530481,0.209102,-0.136781,0.552028,-0.225332,-0.033654,1.461214,-0.694291,-0.242809,-0.197833,0.066883,-1.007925,-0.743759,-0.073339,-0.211920,-2.789811,-1.273670,-0.623661,0.846606,-3.033679,0.262654,0.421878,-1.109435,-0.249061,0.492279,1.640191,-2.464109,-0.384177,-0.003971,-0.099097,-0.341193,0.001108,-0.697579,0.376896,0.818615,0.164848,0.880264,0.423776,0.824504,1.108774,-0.515806,0.744231,-0.203573,0.913596,0.749933,-0.577641,-0.390961,1.409687,0.977611,0.878353,0.209214,-0.721867,1.694470,-0.905670,-1.116881,0.353080,1.628620,0.048656,1.828840,-0.167061,1.533167,-0.378944,0.250991,-0.818098,1.408674,-0.448136,1.214534,-0.308858,0.854308,-0.719078,2.554734,-1.015537,0.942945,-0.245971,1.173399,-1.351414,-1.078297,-1.353451,0.788496,0.852656,-0.128793,-0.048678,-0.219940,-0.442697,-1.047235,-0.034696,0.120762,0.439130,-0.622790,-0.372180,-0.535621,-2.571815,0.270777,-0.682533,0.802351,-0.200133,-1.228715,-1.055809,-0.234761
variable_725,0.797248,-0.813197,-0.777134,-2.837222,-0.892630,-0.968138,1.077233,-0.220164,-0.720848,1.366621,0.275298,0.437281,-1.705579,0.086012,0.956137,0.787764,-0.238427,-0.286705,-1.297935,-0.227608,1.378719,-1.824612,-2.511458,-1.264560,0.123293,-1.773935,-0.034828,-0.872084,-2.689353,0.212643,-0.585470,0.335721,1.397273,-0.437941,0.669645,0.871127,0.536340,-2.087273,-0.808770,0.472872,0.859580,-0.129083,0.243331,0.016799,0.805861,1.289799,0.142040,-0.161549,0.010425,1.562559,1.262896,-1.326126,0.607569,0.038062,-0.258350,-0.455664,0.685272,-0.746091,-0.652329,-0.786189,-0.109384,0.886148,0.469889,0.881988,-2.642847,1.455437,0.308644,-1.230549,0.626833,1.050382,0.089422,1.823222,-0.396429,-0.201642,-1.096291,1.684806,0.103543,-0.063833,1.581584,0.115556,-0.964233,-0.305167,-0.349032,0.104779,-0.347503,-0.145980,-0.173852,0.928978,-0.135273,0.326076,-2.585996,1.459990,0.155184,-3.548372,0.501608,0.464568,-0.219953,0.683578,1.807916,1.450007
variable_726,0.381095,-0.421389,0.439363,-1.047925,0.504720,-1.436333,0.224084,-0.755574,0.572842,-0.730896,0.429815,-0.731226,-0.440024,-1.830175,1.424850,-1.483647,0.100092,-0.095957,1.165325,-0.154621,-1.588552,-0.426668,0.711096,-0.514977,-0.433443,0.235481,-0.692058,-0.022429,0.687530,0.621015,1.700536,-0.488850,0.999579,1.058876,-0.517864,0.628639,0.591770,-0.049453,-0.766580,-1.208370,-0.455118,0.924172,1.275288,-1.174356,1.481461,-0.117339,0.554627,-1.609608,1.487501,1.016103,0.336005,1.411363,-0.766439,1.016018,-0.754891,-2.210773,-1.925533,-0.510191,-1.685651,-0.530567,-1.104454,-1.215432,0.151757,-1.887504,0.256278,-0.516593,0.645274,0.297004,-0.455031,2.206068,-0.849737,0.110863,-0.837374,0.103335,-1.020281,0.524982,-0.059163,-1.786787,-0.082155,1.546238,-0.833971,0.278334,1.313366,-0.256536,0.134375,0.205489,-0.522975,-0.111105,-0.443892,-0.618960,1.132222,-0.264374,0.112708,-1.327692,-0.895367,0.606864,-0.348328,0.491177,-0.429848,-0.898534
